station,valid,feel,p01m
Y19,2010-11-21 11:55,M,M
Y19,2010-11-21 12:55,5.02,M
Y19,2010-11-21 13:55,2.88,M
Y19,2010-11-21 14:55,2.84,M
Y19,2010-11-21 15:55,-0.28,M
Y19,2010-11-21 16:55,0.81,M
Y19,2010-11-21 17:55,1.99,M
Y19,2010-11-21 18:55,0.28,M
Y19,2010-11-21 19:55,-1.49,M
Y19,2010-11-21 20:55,-1.49,M
Y19,2010-11-21 21:55,-1.11,M
Y19,2010-11-21 22:55,-4.83,M
Y19,2010-11-21 23:55,-10.07,M
Y19,2010-11-22 00:55,-7.82,M
Y19,2010-11-22 01:55,-6.99,M
Y19,2010-11-22 02:55,-9.15,M
Y19,2010-11-22 03:55,-8.13,M
Y19,2010-11-22 04:55,-8.13,M
Y19,2010-11-22 05:55,-8.13,M
Y19,2010-11-22 06:55,-10.06,M
Y19,2010-11-22 07:55,-10.06,M
Y19,2010-11-22 08:55,-9.15,M
Y19,2010-11-22 09:55,-12.36,M
Y19,2010-11-22 10:55,-5.67,M
Y19,2010-11-22 11:55,-10.06,M
Y19,2010-11-22 12:55,-8.13,M
Y19,2010-11-22 13:55,-8.13,M
Y19,2010-11-22 14:55,-8.13,M
Y19,2010-11-22 15:55,-4.11,M
Y19,2010-11-22 16:55,-8.13,M
Y19,2010-11-22 17:55,-11.65,M
Y19,2010-11-22 18:55,-10.89,M
Y19,2010-11-22 19:55,-8.63,M
Y19,2010-11-22 20:55,-7.10,M
Y19,2010-11-22 21:55,-8.63,M
Y19,2010-11-22 22:55,-6.93,M
Y19,2010-11-22 23:55,-10.06,M
Y19,2010-11-23 00:55,-6.99,M
Y19,2010-11-23 01:55,-8.13,M
Y19,2010-11-23 02:55,-9.16,M
Y19,2010-11-23 03:55,-13.58,M
Y19,2010-11-23 04:55,-13.49,M
Y19,2010-11-23 05:55,-15.66,M
Y19,2010-11-23 06:55,-12.52,M
Y19,2010-11-23 07:55,-20.63,M
Y19,2010-11-23 08:55,-20.63,M
Y19,2010-11-23 09:55,-16.36,M
Y19,2010-11-23 10:55,-16.72,M
Y19,2010-11-23 11:55,-25.13,M
Y19,2010-11-23 12:55,-22.77,M
Y19,2010-11-23 13:55,M,M
Y19,2010-11-23 14:55,-16.58,M
Y19,2010-11-23 15:55,-17.83,M
Y19,2010-11-23 16:55,-15.80,M
Y19,2010-11-23 17:55,-10.89,M
Y19,2010-11-23 18:55,-10.07,M
Y19,2010-11-23 19:55,-9.38,M
Y19,2010-11-23 20:55,-10.07,M
Y19,2010-11-23 21:55,-8.41,M
Y19,2010-11-23 22:55,-10.08,M
Y19,2010-11-23 23:55,-11.05,M
Y19,2010-11-24 00:55,-9.56,M
Y19,2010-11-24 01:55,-9.00,M
Y19,2010-11-24 02:55,-10.72,M
Y19,2010-11-24 03:55,-7.82,M
Y19,2010-11-24 04:55,-6.38,M
Y19,2010-11-24 05:55,-4.12,M
Y19,2010-11-24 06:55,1.94,M
Y19,2010-11-24 07:55,5.03,M
Y19,2010-11-24 08:55,8.59,1.02
Y19,2010-11-24 09:55,9.42,M
Y19,2010-11-24 10:55,9.42,M
Y19,2010-11-24 11:55,12.52,M
Y19,2010-11-24 12:55,12.52,0.51
Y19,2010-11-24 13:55,-9.13,M
Y19,2010-11-24 14:55,-10.72,0.25
Y19,2010-11-24 15:55,-9.55,1.27
Y19,2010-11-24 16:55,-11.51,3.05
Y19,2010-11-24 17:55,-15.17,4.32
Y19,2010-11-24 18:55,-17.97,2.03
Y19,2010-11-24 19:55,-18.37,0.76
Y19,2010-11-24 20:55,-17.58,M
Y19,2010-11-24 22:55,-22.90,M
Y19,2010-11-24 23:55,-22.90,M
Y19,2010-11-25 00:55,-23.56,M
Y19,2010-11-25 01:55,-26.76,M
Y19,2010-11-25 02:55,-27.64,M
Y19,2010-11-25 03:55,M,M
Y19,2010-11-25 04:55,-28.85,M
Y19,2010-11-25 05:55,-30.01,M
Y19,2010-11-25 06:55,-29.16,M
Y19,2010-11-25 07:55,-32.38,M
Y19,2010-11-25 08:55,-31.80,M
Y19,2010-11-25 09:55,-28.40,M
Y19,2010-11-25 10:55,-31.20,M
Y19,2010-11-25 11:55,-26.50,M
Y19,2010-11-25 12:55,-26.76,M
Y19,2010-11-25 13:55,-24.81,M
Y19,2010-11-25 14:55,-25.24,M
Y19,2010-11-25 15:55,-20.53,M
Y19,2010-11-25 16:55,-17.16,M
Y19,2010-11-25 17:55,-14.76,M
Y19,2010-11-25 18:55,-15.56,M
Y19,2010-11-25 19:55,-11.51,M
Y19,2010-11-25 20:55,-8.69,M
Y19,2010-11-25 21:55,-8.22,M
Y19,2010-11-25 22:55,-7.10,M
Y19,2010-11-25 23:55,-7.82,M
Y19,2010-11-26 00:55,-7.82,M
Y19,2010-11-26 01:55,-4.71,M
Y19,2010-11-26 02:55,-6.38,M
Y19,2010-11-26 03:55,3.85,M
Y19,2010-11-26 04:55,4.91,0.76
Y19,2010-11-26 05:55,10.08,M
Y19,2010-11-26 06:55,15.01,M
Y19,2010-11-26 07:55,14.36,M
Y19,2010-11-26 08:55,15.89,M
Y19,2010-11-26 09:55,14.36,3.30
Y19,2010-11-26 10:55,17.38,1.27
Y19,2010-11-26 11:55,18.31,M
Y19,2010-11-26 12:55,18.58,M
Y19,2010-11-26 13:55,20.42,M
Y19,2010-11-26 14:55,21.57,M
Y19,2010-11-26 15:55,20.78,M
Y19,2010-11-26 16:55,19.75,M
Y19,2010-11-26 17:55,18.85,M
Y19,2010-11-26 18:55,18.84,M
Y19,2010-11-26 19:55,18.45,M
Y19,2010-11-26 20:55,17.42,M
Y19,2010-11-26 21:55,16.96,M
Y19,2010-11-26 22:55,18.45,M
Y19,2010-11-26 23:55,16.86,M
Y19,2010-11-27 00:55,15.24,M
Y19,2010-11-27 01:55,13.81,M
Y19,2010-11-27 02:55,M,M
Y19,2010-11-27 03:55,16.91,M
Y19,2010-11-27 04:55,10.36,M
Y19,2010-11-27 05:55,8.50,M
Y19,2010-11-27 06:55,10.36,M
Y19,2010-11-27 07:55,7.16,M
Y19,2010-11-27 08:55,7.23,M
Y19,2010-11-27 09:55,8.59,M
Y19,2010-11-27 10:55,4.91,M
Y19,2010-11-27 11:55,7.23,M
Y19,2010-11-27 12:55,8.19,M
Y19,2010-11-27 13:55,9.29,M
Y19,2010-11-27 14:55,8.19,M
Y19,2010-11-27 15:55,14.81,M
Y19,2010-11-27 16:55,17.84,M
Y19,2010-11-27 17:55,22.52,M
Y19,2010-11-27 18:55,M,M
Y19,2010-11-27 19:55,23.22,M
Y19,2010-11-27 20:55,M,M
Y19,2010-11-27 21:55,22.12,M
Y19,2010-11-27 22:55,21.11,M
Y19,2010-11-27 23:55,17.84,M
Y19,2010-11-28 00:55,16.00,M
Y19,2010-11-28 01:55,15.71,M
Y19,2010-11-28 02:55,14.69,M
Y19,2010-11-28 03:55,11.61,M
Y19,2010-11-28 04:55,14.69,M
Y19,2010-11-28 05:55,12.52,M
Y19,2010-11-28 06:55,13.03,M
Y19,2010-11-28 07:55,11.61,M
Y19,2010-11-28 08:55,10.36,M
Y19,2010-11-28 09:55,12.52,M
Y19,2010-11-28 10:55,14.81,M
Y19,2010-11-28 11:55,10.81,M
Y19,2010-11-28 12:55,11.43,M
Y19,2010-11-28 13:55,7.17,M
Y19,2010-11-28 14:55,9.42,M
Y19,2010-11-28 15:55,12.71,M
Y19,2010-11-28 16:55,13.81,M
Y19,2010-11-28 17:55,11.09,M
Y19,2010-11-28 18:55,10.55,M
Y19,2010-11-28 19:55,15.24,M
Y19,2010-11-28 20:55,14.65,M
Y19,2010-11-28 21:55,14.20,M
Y19,2010-11-28 22:55,12.34,M
Y19,2010-11-28 23:55,11.88,M
Y19,2010-11-29 00:55,11.03,M
Y19,2010-11-29 01:55,8.28,M
Y19,2010-11-29 02:55,4.79,M
Y19,2010-11-29 03:55,2.40,M
Y19,2010-11-29 04:55,1.21,M
Y19,2010-11-29 05:55,0.39,M
Y19,2010-11-29 06:55,-0.35,M
Y19,2010-11-29 07:55,1.21,M
Y19,2010-11-29 08:55,0.79,M
Y19,2010-11-29 09:55,-3.11,0.25
Y19,2010-11-29 10:55,-3.80,M
Y19,2010-11-29 11:55,-1.58,0.25
Y19,2010-11-29 12:55,1.38,M
Y19,2010-11-29 13:55,-2.38,M
Y19,2010-11-29 14:55,-1.58,2.29
Y19,2010-11-29 15:55,0.01,2.54
Y19,2010-11-29 16:55,-1.37,5.84
Y19,2010-11-29 17:55,1.06,4.32
Y19,2010-11-29 18:55,0.46,7.11
Y19,2010-11-29 19:55,0.46,11.68
Y19,2010-11-29 20:55,2.90,12.95
Y19,2010-11-29 21:55,3.49,1.52
Y19,2010-11-29 22:55,1.38,0.51
Y19,2010-11-29 23:55,-1.99,M
Y19,2010-11-30 00:55,-3.46,M
Y19,2010-11-30 01:55,-3.46,0.25
Y19,2010-11-30 02:55,-1.37,M
Y19,2010-11-30 03:55,-0.35,1.02
Y19,2010-11-30 04:55,-3.46,1.78
Y19,2010-11-30 05:55,-3.46,0.76
Y19,2010-11-30 06:55,-2.38,0.76
Y19,2010-11-30 07:55,-0.35,0.51
Y19,2010-11-30 08:55,-0.70,1.52
Y19,2010-11-30 09:55,0.01,0.76
Y19,2010-11-30 10:55,-1.04,0.51
Y19,2010-11-30 11:55,0.79,3.30
Y19,2010-11-30 12:55,0.39,0.76
Y19,2010-11-30 13:55,-1.99,0.25
Y19,2010-11-30 14:55,0.79,M
Y19,2010-11-30 15:55,0.39,M
Y19,2010-11-30 16:55,0.79,0.25
Y19,2010-11-30 17:55,-1.37,M
Y19,2010-11-30 18:55,-0.35,M
Y19,2010-11-30 19:55,-0.35,M
Y19,2010-11-30 20:55,-2.38,0.25
Y19,2010-11-30 21:55,-2.56,M
Y19,2010-11-30 22:55,-3.51,M
Y19,2010-11-30 23:55,-3.34,M
Y19,2010-12-01 00:55,-6.10,M
Y19,2010-12-01 01:55,-7.78,M
Y19,2010-12-01 02:55,-7.82,M
Y19,2010-12-01 03:55,-12.36,M
Y19,2010-12-01 04:55,-10.89,M
Y19,2010-12-01 05:55,-9.15,M
Y19,2010-12-01 06:55,-7.81,M
Y19,2010-12-01 07:55,-9.15,M
Y19,2010-12-01 08:55,-0.12,M
Y19,2010-12-01 09:55,-2.01,M
Y19,2010-12-01 10:55,-2.01,M
Y19,2010-12-01 11:55,-0.12,M
Y19,2010-12-01 12:55,-3.53,M
Y19,2010-12-01 13:55,-2.01,M
Y19,2010-12-01 14:55,-3.53,M
Y19,2010-12-01 15:55,-1.39,M
Y19,2010-12-01 16:55,-4.71,M
Y19,2010-12-01 17:55,-2.49,M
Y19,2010-12-01 18:55,1.94,0.25
Y19,2010-12-01 19:55,1.94,0.51
Y19,2010-12-01 20:55,5.03,M
Y19,2010-12-01 21:55,6.37,M
Y19,2010-12-01 22:55,7.23,M
Y19,2010-12-01 23:55,7.23,M
Y19,2010-12-02 00:55,6.02,M
Y19,2010-12-02 01:55,3.85,M
Y19,2010-12-02 02:55,0.64,M
Y19,2010-12-02 03:55,1.94,M
Y19,2010-12-02 04:55,1.68,M
Y19,2010-12-02 05:55,2.88,M
Y19,2010-12-02 06:55,-1.39,M
Y19,2010-12-02 07:55,6.40,M
Y19,2010-12-02 08:55,6.02,M
Y19,2010-12-02 09:55,8.50,M
Y19,2010-12-02 10:55,8.50,M
Y19,2010-12-02 11:55,10.17,M
Y19,2010-12-02 12:55,M,M
Y19,2010-12-02 13:55,M,M
Y19,2010-12-02 14:55,8.50,M
Y19,2010-12-02 15:55,10.17,M
Y19,2010-12-02 16:55,10.60,M
Y19,2010-12-02 17:55,8.19,M
Y19,2010-12-02 18:55,9.42,M
Y19,2010-12-02 19:55,8.59,M
Y19,2010-12-02 20:55,9.42,M
Y19,2010-12-02 21:55,7.85,M
Y19,2010-12-02 22:55,7.23,M
Y19,2010-12-02 23:55,3.85,M
Y19,2010-12-03 00:55,1.94,M
Y19,2010-12-03 01:55,2.84,M
Y19,2010-12-03 02:55,1.94,M
Y19,2010-12-03 03:55,3.37,M
Y19,2010-12-03 04:55,2.65,M
Y19,2010-12-03 05:55,4.16,M
Y19,2010-12-03 06:55,5.03,M
Y19,2010-12-03 07:55,5.03,M
Y19,2010-12-03 08:55,4.91,M
Y19,2010-12-03 09:55,4.27,M
Y19,2010-12-03 10:55,6.54,M
Y19,2010-12-03 11:55,11.43,M
Y19,2010-12-03 12:55,6.37,M
Y19,2010-12-03 13:55,7.85,1.27
Y19,2010-12-03 14:55,7.85,3.05
Y19,2010-12-03 15:55,8.59,3.81
Y19,2010-12-03 16:55,5.61,6.10
Y19,2010-12-03 17:55,4.91,4.06
Y19,2010-12-03 18:55,4.27,9.91
Y19,2010-12-03 19:55,4.91,5.84
Y19,2010-12-03 20:55,7.23,4.32
Y19,2010-12-03 21:55,5.03,1.52
Y19,2010-12-03 22:55,7.23,5.08
Y19,2010-12-03 23:55,5.61,13.97
Y19,2010-12-04 00:55,1.65,11.43
Y19,2010-12-04 01:55,0.28,29.21
Y19,2010-12-04 02:55,0.81,9.65
Y19,2010-12-04 03:55,-1.15,1.27
Y19,2010-12-04 04:55,-1.99,M
Y19,2010-12-04 05:55,2.11,M
Y19,2010-12-04 06:55,0.28,M
Y19,2010-12-04 07:55,5.61,M
Y19,2010-12-04 08:55,2.60,M
Y19,2010-12-04 09:55,3.37,M
Y19,2010-12-04 10:55,2.65,M
Y19,2010-12-04 11:55,1.13,M
Y19,2010-12-04 12:55,1.94,M
Y19,2010-12-04 13:55,2.65,M
Y19,2010-12-04 14:55,2.65,M
Y19,2010-12-04 15:55,6.37,M
Y19,2010-12-04 16:55,3.37,M
Y19,2010-12-04 17:55,7.23,M
Y19,2010-12-04 18:55,7.23,M
Y19,2010-12-04 19:55,9.42,M
Y19,2010-12-04 20:55,9.42,M
Y19,2010-12-04 21:55,6.02,M
Y19,2010-12-04 22:55,6.02,M
Y19,2010-12-04 23:55,2.84,M
Y19,2010-12-05 00:55,-1.55,M
Y19,2010-12-05 01:55,0.74,M
Y19,2010-12-05 02:55,2.20,M
Y19,2010-12-05 03:55,6.05,M
Y19,2010-12-05 04:55,0.74,M
Y19,2010-12-05 05:55,-0.48,M
Y19,2010-12-05 06:55,0.74,M
Y19,2010-12-05 07:55,-3.74,M
Y19,2010-12-05 08:55,-3.74,M
Y19,2010-12-05 09:55,0.74,M
Y19,2010-12-05 10:55,-0.28,M
Y19,2010-12-05 11:55,4.30,M
Y19,2010-12-05 12:55,2.84,M
Y19,2010-12-05 13:55,1.94,M
Y19,2010-12-05 14:55,2.84,M
Y19,2010-12-05 15:55,7.16,M
Y19,2010-12-05 16:55,4.16,M
Y19,2010-12-05 17:55,3.37,M
Y19,2010-12-05 18:55,3.37,M
Y19,2010-12-05 19:55,4.16,M
Y19,2010-12-05 20:55,0.40,M
Y19,2010-12-05 21:55,2.84,M
Y19,2010-12-05 22:55,0.74,M
Y19,2010-12-05 23:55,-0.48,M
Y19,2010-12-06 00:55,-0.48,M
Y19,2010-12-06 01:55,-2.65,M
Y19,2010-12-06 02:55,-6.29,M
Y19,2010-12-06 03:55,-10.42,M
Y19,2010-12-06 04:55,-10.42,M
Y19,2010-12-06 05:55,-13.49,M
Y19,2010-12-06 06:55,-10.41,M
Y19,2010-12-06 07:55,-13.49,M
Y19,2010-12-06 08:55,M,M
Y19,2010-12-06 09:55,-16.72,M
Y19,2010-12-06 10:55,M,M
Y19,2010-12-06 11:55,M,M
Y19,2010-12-06 12:55,M,M
Y19,2010-12-06 13:55,M,M
Y19,2010-12-06 14:55,-14.62,M
Y19,2010-12-06 15:55,-10.41,M
Y19,2010-12-06 16:55,M,M
Y19,2010-12-06 17:55,M,M
Y19,2010-12-06 18:55,M,M
Y19,2010-12-06 19:55,M,M
Y19,2010-12-06 20:55,M,M
Y19,2010-12-06 21:55,M,M
Y19,2010-12-06 22:55,-2.18,M
Y19,2010-12-06 23:55,M,M
Y19,2010-12-07 00:55,M,M
Y19,2010-12-07 01:55,-8.31,M
Y19,2010-12-07 02:55,-8.31,M
Y19,2010-12-07 03:55,-8.31,M
Y19,2010-12-07 04:55,M,M
Y19,2010-12-07 05:55,M,M
Y19,2010-12-07 06:55,M,M
Y19,2010-12-07 07:55,-6.29,M
Y19,2010-12-07 08:55,M,M
Y19,2010-12-07 09:55,-6.29,M
Y19,2010-12-07 10:55,-8.35,M
Y19,2010-12-07 11:55,-10.42,M
Y19,2010-12-07 12:55,M,M
Y19,2010-12-07 13:55,M,M
Y19,2010-12-07 14:55,-10.42,M
Y19,2010-12-07 15:55,-6.29,M
Y19,2010-12-07 16:55,-5.67,M
Y19,2010-12-07 17:55,-4.82,M
Y19,2010-12-07 18:55,-2.65,M
Y19,2010-12-07 19:55,2.20,M
Y19,2010-12-07 20:55,-1.55,M
Y19,2010-12-07 21:55,-6.38,M
Y19,2010-12-07 22:55,-4.71,M
Y19,2010-12-07 23:55,-2.65,M
Y19,2010-12-08 00:55,-5.58,M
Y19,2010-12-08 01:55,-2.65,M
Y19,2010-12-08 02:55,-3.74,M
Y19,2010-12-08 03:55,-3.74,M
Y19,2010-12-08 04:55,-5.94,1.27
Y19,2010-12-08 05:55,-6.93,M
Y19,2010-12-08 06:55,-2.01,0.76
Y19,2010-12-08 07:55,-0.12,M
Y19,2010-12-08 08:55,-0.12,M
Y19,2010-12-08 09:55,M,M
Y19,2010-12-08 10:55,-0.12,M
Y19,2010-12-08 11:55,-2.01,M
Y19,2010-12-08 12:55,-3.53,M
Y19,2010-12-08 13:55,-4.82,M
Y19,2010-12-08 14:55,-7.82,M
Y19,2010-12-08 15:55,-4.71,M
Y19,2010-12-08 16:55,-4.71,M
Y19,2010-12-08 17:55,-6.38,M
Y19,2010-12-08 18:55,-6.38,M
Y19,2010-12-08 19:55,-11.32,M
Y19,2010-12-08 20:55,-7.78,M
Y19,2010-12-08 21:55,-8.41,M
Y19,2010-12-08 22:55,-4.83,M
Y19,2010-12-08 23:55,-6.68,M
Y19,2010-12-09 00:55,-6.68,M
Y19,2010-12-09 01:55,-5.39,M
Y19,2010-12-09 02:55,-3.51,M
Y19,2010-12-09 03:55,-0.70,M
Y19,2010-12-09 04:55,-2.38,M
Y19,2010-12-09 05:55,1.21,M
Y19,2010-12-09 06:55,4.45,M
Y19,2010-12-09 07:55,4.45,M
Y19,2010-12-09 08:55,6.78,M
Y19,2010-12-09 09:55,7.24,M
Y19,2010-12-09 10:55,15.64,M
Y19,2010-12-09 11:55,26.06,M
Y19,2010-12-09 12:55,23.15,M
Y19,2010-12-09 13:55,22.92,M
Y19,2010-12-09 14:55,23.92,M
Y19,2010-12-09 15:55,26.31,M
Y19,2010-12-09 16:55,27.46,M
Y19,2010-12-09 17:55,25.81,M
Y19,2010-12-09 18:55,24.50,M
Y19,2010-12-09 19:55,24.20,M
Y19,2010-12-09 20:55,25.45,M
Y19,2010-12-09 21:55,23.87,M
Y19,2010-12-09 22:55,18.45,M
Y19,2010-12-09 23:55,16.80,M
Y19,2010-12-10 00:55,9.42,M
Y19,2010-12-10 01:55,10.81,M
Y19,2010-12-10 02:55,11.61,M
Y19,2010-12-10 03:55,9.42,M
Y19,2010-12-10 04:55,6.40,M
Y19,2010-12-10 05:55,6.40,M
Y19,2010-12-10 06:55,10.60,M
Y19,2010-12-10 07:55,M,M
Y19,2010-12-10 08:55,12.71,M
Y19,2010-12-10 09:55,10.36,M
Y19,2010-12-10 10:55,8.59,M
Y19,2010-12-10 11:55,7.85,M
Y19,2010-12-10 12:55,3.67,M
Y19,2010-12-10 13:55,4.16,M
Y19,2010-12-10 14:55,3.37,M
Y19,2010-12-10 15:55,1.99,M
Y19,2010-12-10 16:55,1.38,M
Y19,2010-12-10 17:55,1.99,M
Y19,2010-12-10 18:55,1.99,M
Y19,2010-12-10 19:55,1.38,M
Y19,2010-12-10 20:55,0.28,M
Y19,2010-12-10 21:55,-1.49,M
Y19,2010-12-10 22:55,-5.39,M
Y19,2010-12-10 23:55,-6.10,M
Y19,2010-12-11 00:55,-8.69,0.25
Y19,2010-12-11 01:55,-9.00,8.13
Y19,2010-12-11 02:55,-10.07,14.22
Y19,2010-12-11 03:55,-14.22,4.57
Y19,2010-12-11 04:55,-18.28,3.56
Y19,2010-12-11 05:55,-18.89,3.30
Y19,2010-12-11 06:55,-19.47,8.38
Y19,2010-12-11 07:55,-18.89,4.06
Y19,2010-12-11 08:55,-20.01,1.78
Y19,2010-12-11 09:55,-20.60,1.52
Y19,2010-12-11 10:55,-19.94,1.78
Y19,2010-12-11 11:55,-21.53,M
Y19,2010-12-11 12:55,-18.48,M
Y19,2010-12-11 13:55,-20.60,M
Y19,2010-12-11 14:55,-19.94,M
Y19,2010-12-11 15:55,-21.22,1.02
Y19,2010-12-11 16:55,-19.23,1.27
Y19,2010-12-11 17:55,-19.94,M
Y19,2010-12-11 18:55,-19.23,M
Y19,2010-12-11 19:55,-19.23,M
Y19,2010-12-11 20:55,-17.66,M
Y19,2010-12-11 21:55,-15.80,M
Y19,2010-12-11 22:55,-15.66,M
Y19,2010-12-11 23:55,-17.83,M
Y19,2010-12-12 00:55,-16.58,M
Y19,2010-12-12 01:55,M,M
Y19,2010-12-12 02:55,-20.70,M
Y19,2010-12-12 03:55,M,M
Y19,2010-12-12 04:55,M,M
Y19,2010-12-12 05:55,-16.72,M
Y19,2010-12-12 06:55,M,M
Y19,2010-12-12 07:55,M,M
Y19,2010-12-12 08:55,M,M
Y19,2010-12-12 09:55,M,M
Y19,2010-12-12 10:55,-14.52,M
Y19,2010-12-12 11:55,-16.72,M
Y19,2010-12-12 12:55,-20.92,M
Y19,2010-12-12 13:55,M,M
Y19,2010-12-12 14:55,-18.82,M
Y19,2010-12-12 15:55,M,M
Y19,2010-12-12 16:55,-14.22,M
Y19,2010-12-12 17:55,-10.42,M
Y19,2010-12-12 18:55,-12.08,M
Y19,2010-12-12 19:55,-14.71,M
Y19,2010-12-12 20:55,-13.49,M
Y19,2010-12-12 21:55,-15.80,M
Y19,2010-12-12 22:55,-15.66,M
Y19,2010-12-12 23:55,-15.66,M
Y19,2010-12-13 00:55,-14.71,M
Y19,2010-12-13 01:55,-16.20,M
Y19,2010-12-13 02:55,-18.28,M
Y19,2010-12-13 07:55,-20.53,M
Y19,2010-12-13 08:55,-19.47,M
Y19,2010-12-13 09:55,-16.56,M
Y19,2010-12-13 10:55,-15.33,M
Y19,2010-12-13 11:55,-17.65,M
Y19,2010-12-13 12:55,-18.65,M
Y19,2010-12-13 13:55,-17.12,M
Y19,2010-12-13 14:55,-13.64,M
Y19,2010-12-13 15:55,-15.79,M
Y19,2010-12-13 16:55,-15.17,M
Y19,2010-12-13 17:55,-13.42,M
Y19,2010-12-13 18:55,-11.51,M
Y19,2010-12-13 19:55,-6.68,M
Y19,2010-12-13 20:55,-6.68,M
Y19,2010-12-13 21:55,-5.49,M
Y19,2010-12-13 22:55,-4.12,M
Y19,2010-12-13 23:55,-2.49,M
Y19,2010-12-14 00:55,-6.10,M
Y19,2010-12-14 01:55,-4.12,M
Y19,2010-12-14 02:55,-4.36,M
Y19,2010-12-14 03:55,-3.80,M
Y19,2010-12-14 04:55,-3.20,M
Y19,2010-12-14 05:55,-3.80,M
Y19,2010-12-14 06:55,-1.11,M
Y19,2010-12-14 07:55,-4.83,M
Y19,2010-12-14 08:55,-4.83,M
Y19,2010-12-14 09:55,-5.58,M
Y19,2010-12-14 10:55,-7.10,M
Y19,2010-12-14 11:55,-7.82,M
Y19,2010-12-14 12:55,-8.13,M
Y19,2010-12-14 13:55,-6.99,M
Y19,2010-12-14 14:55,-6.99,M
Y19,2010-12-14 15:55,-6.93,M
Y19,2010-12-14 16:55,-4.83,M
Y19,2010-12-14 17:55,-3.80,M
Y19,2010-12-14 18:55,-1.49,M
Y19,2010-12-14 19:55,-0.91,M
Y19,2010-12-14 20:55,0.81,M
Y19,2010-12-14 21:55,1.38,M
Y19,2010-12-14 22:55,0.81,M
Y19,2010-12-14 23:55,-0.22,M
Y19,2010-12-15 00:55,0.79,M
Y19,2010-12-15 01:55,3.16,M
Y19,2010-12-15 02:55,3.16,M
Y19,2010-12-15 03:55,4.92,M
Y19,2010-12-15 04:55,4.45,M
Y19,2010-12-15 05:55,5.43,M
Y19,2010-12-15 06:55,5.43,M
Y19,2010-12-15 07:55,7.85,M
Y19,2010-12-15 08:55,5.97,M
Y19,2010-12-15 09:55,7.85,M
Y19,2010-12-15 10:55,6.37,M
Y19,2010-12-15 11:55,8.59,M
Y19,2010-12-15 12:55,8.19,M
Y19,2010-12-15 13:55,M,M
Y19,2010-12-15 14:55,10.17,M
Y19,2010-12-15 15:55,10.60,M
