station,valid,feel,p01m
05U,2012-02-09 16:35,30.20,0.00
05U,2012-02-09 16:55,27.42,0.00
05U,2012-02-09 17:35,37.40,0.00
05U,2012-02-09 17:55,41.00,0.00
05U,2012-02-09 18:35,46.40,0.00
05U,2012-02-09 18:55,45.15,0.00
05U,2012-02-09 19:35,48.20,0.00
05U,2012-02-09 19:55,50.00,0.00
05U,2012-02-09 20:35,51.80,0.00
05U,2012-02-09 20:55,53.60,0.00
05U,2012-02-09 21:35,55.40,0.00
05U,2012-02-09 21:55,55.40,0.00
05U,2012-02-09 22:35,55.40,0.00
05U,2012-02-09 22:55,55.40,0.00
05U,2012-02-09 23:35,55.40,0.00
05U,2012-02-09 23:55,53.60,0.00
05U,2012-02-10 00:35,51.80,0.00
05U,2012-02-10 00:55,47.77,0.00
05U,2012-02-10 01:35,34.20,0.00
05U,2012-02-10 01:55,33.73,0.00
05U,2012-02-10 02:35,32.80,0.00
05U,2012-02-10 02:55,26.40,0.00
05U,2012-02-10 03:35,28.40,0.00
05U,2012-02-10 03:55,26.60,0.00
05U,2012-02-10 04:35,22.52,0.00
05U,2012-02-10 04:55,22.52,0.00
05U,2012-02-10 05:35,24.57,0.00
05U,2012-02-10 05:55,26.60,0.00
05U,2012-02-10 06:35,22.52,0.00
05U,2012-02-10 06:55,23.22,0.00
05U,2012-02-10 07:35,20.39,0.00
05U,2012-02-10 07:55,22.12,0.00
05U,2012-02-10 08:35,21.11,0.00
05U,2012-02-10 08:55,17.84,0.00
05U,2012-02-10 09:35,16.86,0.00
05U,2012-02-10 09:55,16.86,0.00
05U,2012-02-10 10:35,19.01,0.00
05U,2012-02-10 10:55,16.91,0.00
05U,2012-02-10 11:35,12.71,0.00
05U,2012-02-10 11:55,13.57,0.00
05U,2012-02-10 12:35,14.69,0.00
05U,2012-02-10 12:55,13.57,0.00
05U,2012-02-10 13:35,11.61,0.00
05U,2012-02-10 13:55,10.81,0.00
05U,2012-02-10 14:35,14.69,0.00
05U,2012-02-10 14:55,13.81,0.00
05U,2012-02-10 15:35,23.00,0.00
05U,2012-02-10 15:55,26.60,0.00
05U,2012-02-10 16:35,31.62,0.00
05U,2012-02-10 16:55,34.86,0.00
05U,2012-02-10 17:35,42.80,0.00
05U,2012-02-10 17:55,44.60,0.00
05U,2012-02-10 18:35,48.20,0.00
05U,2012-02-10 18:55,50.00,0.00
05U,2012-02-10 19:35,53.60,0.00
05U,2012-02-10 19:55,55.40,0.00
05U,2012-02-10 20:35,57.20,0.00
05U,2012-02-10 20:55,57.20,0.00
05U,2012-02-10 21:35,59.00,0.00
05U,2012-02-10 21:55,59.00,0.00
05U,2012-02-10 22:35,59.00,0.00
05U,2012-02-10 22:55,59.00,0.00
05U,2012-02-10 23:35,59.00,0.00
05U,2012-02-10 23:55,59.00,0.00
05U,2012-02-11 00:35,57.20,0.00
05U,2012-02-11 00:55,53.60,0.00
05U,2012-02-11 01:35,42.87,0.00
05U,2012-02-11 01:55,40.71,0.00
05U,2012-02-11 02:35,34.95,0.00
05U,2012-02-11 02:55,31.36,0.00
05U,2012-02-11 03:35,33.73,0.00
05U,2012-02-11 03:55,24.78,0.00
05U,2012-02-11 04:35,24.57,0.00
05U,2012-02-11 04:55,28.40,0.00
05U,2012-02-11 05:35,22.12,0.00
05U,2012-02-11 05:55,26.60,0.00
05U,2012-02-11 06:35,16.91,0.00
05U,2012-02-11 06:55,16.91,0.00
05U,2012-02-11 07:35,23.00,0.00
05U,2012-02-11 07:55,15.71,0.00
05U,2012-02-11 08:35,17.84,0.00
05U,2012-02-11 08:55,17.84,0.00
05U,2012-02-11 09:35,23.22,0.00
05U,2012-02-11 09:55,17.84,0.00
05U,2012-02-11 10:35,26.60,0.00
05U,2012-02-11 10:55,26.60,0.00
05U,2012-02-11 11:35,26.60,0.00
05U,2012-02-11 11:55,26.60,0.00
05U,2012-02-11 12:35,22.52,0.00
05U,2012-02-11 12:55,18.20,0.00
05U,2012-02-11 13:35,19.98,0.00
05U,2012-02-11 13:55,21.19,0.00
05U,2012-02-11 14:35,26.60,0.00
05U,2012-02-11 14:55,21.11,0.00
05U,2012-02-11 15:35,26.60,0.00
05U,2012-02-11 15:55,17.84,0.00
05U,2012-02-11 16:35,27.42,0.00
05U,2012-02-11 16:55,37.40,0.00
05U,2012-02-11 17:35,41.03,0.00
05U,2012-02-11 17:55,40.71,0.00
05U,2012-02-11 18:35,42.87,0.00
05U,2012-02-11 18:55,42.87,0.00
05U,2012-02-11 19:35,44.53,0.00
05U,2012-02-11 19:55,45.04,0.00
05U,2012-02-11 20:35,51.80,0.00
05U,2012-02-11 20:55,51.80,0.00
05U,2012-02-11 21:35,51.80,0.00
05U,2012-02-11 21:55,51.80,0.00
05U,2012-02-11 22:35,45.21,0.00
05U,2012-02-11 22:55,42.94,0.00
05U,2012-02-11 23:35,41.03,0.00
05U,2012-02-11 23:55,41.03,0.00
05U,2012-02-12 00:35,38.54,0.00
05U,2012-02-12 00:55,36.37,0.00
05U,2012-02-12 01:35,32.81,0.00
05U,2012-02-12 01:55,31.62,0.00
05U,2012-02-12 02:35,28.55,0.00
05U,2012-02-12 02:55,31.36,0.00
05U,2012-02-12 03:35,30.23,0.00
05U,2012-02-12 03:55,30.76,0.00
05U,2012-02-12 04:35,35.60,0.00
05U,2012-02-12 04:55,35.60,0.00
05U,2012-02-12 05:35,28.55,0.00
05U,2012-02-12 05:55,27.99,0.00
05U,2012-02-12 06:35,25.75,0.00
05U,2012-02-12 06:55,24.74,0.00
05U,2012-02-12 07:35,25.53,0.00
05U,2012-02-12 07:55,32.00,0.25
05U,2012-02-12 08:35,28.69,0.00
05U,2012-02-12 08:55,32.00,0.00
05U,2012-02-12 09:35,32.00,0.00
05U,2012-02-12 09:55,32.00,0.00
05U,2012-02-12 10:35,32.00,0.00
05U,2012-02-12 10:55,32.00,0.00
05U,2012-02-12 11:35,30.20,0.00
05U,2012-02-12 11:55,30.20,0.00
05U,2012-02-12 12:35,28.40,0.00
05U,2012-02-12 12:55,28.40,0.00
05U,2012-02-12 13:35,28.40,0.00
05U,2012-02-12 13:55,28.40,0.00
05U,2012-02-12 14:35,30.20,0.00
05U,2012-02-12 14:55,30.20,0.00
05U,2012-02-12 15:35,32.00,0.00
05U,2012-02-12 15:55,32.00,0.00
05U,2012-02-12 16:35,32.00,0.00
05U,2012-02-12 16:55,25.53,0.00
05U,2012-02-12 17:35,28.53,0.00
05U,2012-02-12 17:55,29.52,0.00
05U,2012-02-12 18:35,32.03,0.00
05U,2012-02-12 18:55,29.74,0.00
05U,2012-02-12 19:35,32.47,0.00
05U,2012-02-12 19:55,31.57,0.00
05U,2012-02-12 20:35,34.70,0.00
05U,2012-02-12 20:55,41.00,0.00
05U,2012-02-12 21:35,32.47,0.00
05U,2012-02-12 21:55,34.70,0.00
05U,2012-02-12 22:35,34.86,0.25
05U,2012-02-12 22:55,34.86,0.25
05U,2012-02-12 23:35,37.40,0.00
05U,2012-02-12 23:55,37.40,0.00
05U,2012-02-13 00:35,34.86,0.00
05U,2012-02-13 00:55,34.86,0.00
05U,2012-02-13 01:35,35.60,0.00
05U,2012-02-13 01:55,35.60,0.00
05U,2012-02-13 02:35,33.80,0.00
05U,2012-02-13 02:55,33.80,0.00
05U,2012-02-13 03:35,32.00,0.00
05U,2012-02-13 03:55,32.00,0.00
05U,2012-02-13 04:35,32.00,0.00
05U,2012-02-13 04:55,32.00,0.00
05U,2012-02-13 05:35,30.20,0.00
05U,2012-02-13 05:55,26.63,0.00
05U,2012-02-13 06:35,23.22,0.00
05U,2012-02-13 06:55,22.12,0.00
05U,2012-02-13 07:35,19.98,0.00
05U,2012-02-13 07:55,19.01,0.00
05U,2012-02-13 08:35,22.52,0.00
05U,2012-02-13 08:55,21.11,0.00
05U,2012-02-13 09:35,19.03,0.00
05U,2012-02-13 09:55,19.98,0.00
05U,2012-02-13 10:35,26.60,0.00
05U,2012-02-13 10:55,26.60,0.00
05U,2012-02-13 11:35,28.40,0.00
05U,2012-02-13 11:55,28.40,0.00
05U,2012-02-13 12:35,30.20,0.00
05U,2012-02-13 12:55,28.40,0.00
05U,2012-02-13 13:35,28.40,0.00
05U,2012-02-13 13:55,24.57,0.00
05U,2012-02-13 14:35,28.40,0.00
05U,2012-02-13 14:55,28.40,0.00
05U,2012-02-13 15:35,30.20,0.00
05U,2012-02-13 15:55,30.20,0.00
05U,2012-02-13 16:35,27.42,0.51
05U,2012-02-13 16:55,27.42,0.51
05U,2012-02-13 17:35,27.42,0.00
05U,2012-02-13 17:55,24.78,0.00
05U,2012-02-13 18:35,27.42,0.25
05U,2012-02-13 18:55,25.53,0.25
05U,2012-02-13 19:35,26.40,0.25
05U,2012-02-13 19:55,27.42,0.25
05U,2012-02-13 20:35,32.00,0.76
05U,2012-02-13 20:55,28.69,1.02
05U,2012-02-13 21:35,27.42,0.51
05U,2012-02-13 21:55,26.40,0.51
05U,2012-02-13 22:35,28.53,0.00
05U,2012-02-13 22:55,25.53,0.00
05U,2012-02-13 23:35,27.42,0.00
05U,2012-02-13 23:55,26.40,0.00
05U,2012-02-14 00:35,26.40,0.25
05U,2012-02-14 00:55,32.00,0.25
05U,2012-02-14 01:35,27.42,0.00
05U,2012-02-14 01:55,24.11,0.00
05U,2012-02-14 02:55,23.51,0.00
05U,2012-02-14 03:35,24.11,0.00
05U,2012-02-14 03:55,24.11,0.00
05U,2012-02-14 04:35,26.40,0.00
05U,2012-02-14 04:55,26.40,0.00
05U,2012-02-14 05:35,24.11,0.00
05U,2012-02-14 05:55,24.11,0.00
05U,2012-02-14 06:35,21.90,0.00
05U,2012-02-14 06:55,21.28,0.00
05U,2012-02-14 07:35,22.59,0.00
05U,2012-02-14 07:55,24.26,0.00
05U,2012-02-14 08:35,26.63,0.00
05U,2012-02-14 08:55,M,0.00
05U,2012-02-14 09:35,M,0.00
05U,2012-02-14 09:55,25.32,0.00
05U,2012-02-14 10:35,23.36,0.00
05U,2012-02-14 10:55,22.59,0.00
05U,2012-02-14 11:35,21.28,0.00
05U,2012-02-14 11:55,19.68,0.00
05U,2012-02-14 12:35,20.39,0.00
05U,2012-02-14 12:55,22.12,0.00
05U,2012-02-14 13:35,19.03,0.00
05U,2012-02-14 13:55,M,0.00
05U,2012-02-14 14:35,24.80,0.00
05U,2012-02-14 14:55,24.80,0.00
05U,2012-02-14 15:35,23.00,0.00
05U,2012-02-14 15:55,M,0.00
05U,2012-02-14 16:35,26.60,0.00
05U,2012-02-14 16:55,24.57,0.00
05U,2012-02-14 17:35,32.00,0.00
05U,2012-02-14 17:55,32.00,0.00
05U,2012-02-14 18:35,27.42,0.25
05U,2012-02-14 18:55,28.69,0.51
05U,2012-02-14 19:35,27.42,0.00
05U,2012-02-14 19:55,32.00,0.00
05U,2012-02-14 20:35,28.69,0.00
05U,2012-02-14 20:55,30.75,0.00
05U,2012-02-14 21:35,33.80,0.00
05U,2012-02-14 21:55,28.53,0.00
05U,2012-02-14 22:35,32.80,0.00
05U,2012-02-14 22:55,30.75,0.00
05U,2012-02-14 23:35,30.75,0.00
05U,2012-02-14 23:55,35.60,0.00
05U,2012-02-15 00:35,32.00,0.00
05U,2012-02-15 00:55,32.00,0.00
05U,2012-02-15 01:35,32.00,0.00
05U,2012-02-15 01:55,28.69,0.00
05U,2012-02-15 02:35,24.57,0.00
05U,2012-02-15 02:55,21.19,0.00
05U,2012-02-15 03:35,17.84,0.00
05U,2012-02-15 03:55,19.01,0.00
05U,2012-02-15 04:35,21.11,0.00
05U,2012-02-15 04:55,19.98,0.00
05U,2012-02-15 05:35,15.71,0.00
05U,2012-02-15 05:55,21.20,0.00
05U,2012-02-15 06:35,23.00,0.00
05U,2012-02-15 06:55,15.71,0.00
05U,2012-02-15 07:35,12.71,0.00
05U,2012-02-15 07:55,11.43,0.00
05U,2012-02-15 08:35,23.00,0.00
05U,2012-02-15 08:55,15.71,0.00
05U,2012-02-15 09:35,19.01,0.00
05U,2012-02-15 09:55,24.80,0.00
05U,2012-02-15 10:35,24.80,0.00
05U,2012-02-15 10:55,24.80,0.00
05U,2012-02-15 11:35,22.52,0.00
05U,2012-02-15 11:55,21.11,0.00
05U,2012-02-15 12:35,26.60,0.00
05U,2012-02-15 12:55,26.60,0.00
05U,2012-02-15 13:35,26.60,0.00
05U,2012-02-15 13:55,26.60,0.00
05U,2012-02-15 14:35,19.01,0.00
05U,2012-02-15 14:55,19.01,0.00
05U,2012-02-15 15:35,19.01,0.00
05U,2012-02-15 15:55,19.01,0.00
05U,2012-02-15 16:35,26.60,0.00
05U,2012-02-15 16:55,22.52,0.00
05U,2012-02-15 17:35,22.12,0.00
05U,2012-02-15 17:55,20.39,0.00
05U,2012-02-15 18:35,19.68,0.00
05U,2012-02-15 18:55,19.68,0.00
05U,2012-02-15 19:35,20.71,0.00
05U,2012-02-15 19:55,20.19,0.00
05U,2012-02-15 20:35,22.00,0.00
05U,2012-02-15 20:55,21.57,0.00
05U,2012-02-15 21:35,22.00,0.00
05U,2012-02-15 21:55,22.00,0.00
05U,2012-02-15 22:35,20.08,0.00
05U,2012-02-15 22:55,21.16,0.00
05U,2012-02-15 23:35,20.71,0.00
05U,2012-02-15 23:55,19.26,0.00
05U,2012-02-16 00:35,21.28,0.00
05U,2012-02-16 00:55,16.96,0.00
05U,2012-02-16 01:35,17.42,0.00
05U,2012-02-16 01:55,17.42,0.00
05U,2012-02-16 02:35,18.45,0.00
05U,2012-02-16 02:55,17.92,0.00
05U,2012-02-16 03:35,14.65,0.00
05U,2012-02-16 03:55,11.45,0.00
05U,2012-02-16 04:35,15.71,0.00
05U,2012-02-16 04:55,14.28,0.00
05U,2012-02-16 05:35,17.60,0.00
05U,2012-02-16 05:55,15.80,0.00
05U,2012-02-16 06:35,1.94,0.00
05U,2012-02-16 06:55,5.00,0.00
05U,2012-02-16 07:35,-3.53,0.00
05U,2012-02-16 07:55,-0.12,0.00
05U,2012-02-16 08:35,-5.67,0.00
05U,2012-02-16 08:55,5.00,0.00
05U,2012-02-16 09:35,8.60,0.00
05U,2012-02-16 09:55,8.60,0.00
05U,2012-02-16 10:35,1.94,0.00
05U,2012-02-16 10:55,-2.01,0.00
05U,2012-02-16 11:35,-9.16,0.00
05U,2012-02-16 11:55,-7.81,0.00
05U,2012-02-16 12:35,-5.67,0.00
05U,2012-02-16 12:55,5.00,0.00
05U,2012-02-16 13:35,-6.29,0.00
05U,2012-02-16 13:55,-13.49,0.00
05U,2012-02-16 14:35,-5.94,0.00
05U,2012-02-16 14:55,-4.24,0.00
05U,2012-02-16 15:35,-3.53,0.00
05U,2012-02-16 15:55,12.20,0.00
05U,2012-02-16 16:35,17.60,0.00
05U,2012-02-16 16:55,21.20,0.00
05U,2012-02-16 17:35,24.80,0.00
05U,2012-02-16 17:55,22.52,0.00
05U,2012-02-16 18:35,26.60,0.25
05U,2012-02-16 18:55,22.52,0.25
05U,2012-02-16 19:35,23.22,0.00
05U,2012-02-16 19:55,30.20,0.25
05U,2012-02-16 20:35,32.00,0.00
05U,2012-02-16 20:55,32.00,0.00
05U,2012-02-16 21:35,33.80,0.25
05U,2012-02-16 21:55,30.75,0.25
05U,2012-02-16 22:35,35.60,0.00
05U,2012-02-16 22:55,35.60,0.00
05U,2012-02-16 23:35,35.60,0.00
05U,2012-02-16 23:55,35.60,0.00
05U,2012-02-17 00:35,32.00,0.00
05U,2012-02-17 00:55,32.00,0.00
05U,2012-02-17 01:35,24.80,0.00
05U,2012-02-17 01:55,10.36,0.00
05U,2012-02-17 02:35,7.16,0.00
05U,2012-02-17 02:55,7.16,0.00
05U,2012-02-17 03:35,8.50,0.00
05U,2012-02-17 03:55,8.50,0.00
05U,2012-02-17 04:35,8.11,0.00
05U,2012-02-17 04:55,2.84,0.00
05U,2012-02-17 05:35,3.85,0.00
05U,2012-02-17 05:55,7.16,0.00
05U,2012-02-17 06:35,5.02,0.00
05U,2012-02-17 06:55,2.84,0.00
05U,2012-02-17 07:35,5.03,0.00
05U,2012-02-17 07:55,5.03,0.00
05U,2012-02-17 08:35,3.85,0.00
05U,2012-02-17 08:55,2.84,0.00
05U,2012-02-17 09:35,6.40,0.00
05U,2012-02-17 09:55,1.68,0.00
05U,2012-02-17 10:35,6.40,0.00
05U,2012-02-17 10:55,2.20,0.00
05U,2012-02-17 11:35,0.74,0.00
05U,2012-02-17 11:55,-1.39,0.00
05U,2012-02-17 12:35,-2.65,0.00
05U,2012-02-17 12:55,-2.65,0.00
05U,2012-02-17 13:35,6.05,0.00
05U,2012-02-17 13:55,2.84,0.00
05U,2012-02-17 14:35,5.02,0.00
05U,2012-02-17 14:55,8.11,0.00
05U,2012-02-17 15:35,10.60,0.00
05U,2012-02-17 15:55,16.34,0.00
05U,2012-02-17 16:35,24.80,0.00
05U,2012-02-17 16:55,24.57,0.00
05U,2012-02-17 17:35,25.32,0.00
05U,2012-02-17 17:55,30.20,0.00
05U,2012-02-17 18:35,28.69,0.00
05U,2012-02-17 18:55,32.00,0.00
05U,2012-02-17 19:35,37.40,0.00
05U,2012-02-17 19:55,39.20,0.00
05U,2012-02-17 20:35,41.00,0.00
05U,2012-02-17 20:55,41.00,0.00
05U,2012-02-17 21:35,40.03,0.00
05U,2012-02-17 21:55,42.80,0.00
05U,2012-02-17 22:35,44.60,0.00
05U,2012-02-17 22:55,44.60,0.00
05U,2012-02-17 23:35,42.80,0.00
05U,2012-02-17 23:55,42.80,0.00
05U,2012-02-18 00:35,41.00,0.00
05U,2012-02-18 00:55,39.20,0.00
05U,2012-02-18 01:35,33.80,0.00
05U,2012-02-18 01:55,27.42,0.00
05U,2012-02-18 02:35,23.22,0.00
05U,2012-02-18 02:55,19.98,0.00
05U,2012-02-18 03:35,19.98,0.00
05U,2012-02-18 03:55,17.84,0.00
05U,2012-02-18 04:35,19.01,0.00
05U,2012-02-18 04:55,19.01,0.00
05U,2012-02-18 05:35,19.01,0.00
05U,2012-02-18 05:55,17.84,0.00
05U,2012-02-18 06:35,23.00,0.00
05U,2012-02-18 06:55,19.40,0.00
05U,2012-02-18 07:35,15.71,0.00
05U,2012-02-18 07:55,16.91,0.00
05U,2012-02-18 08:35,11.61,0.00
05U,2012-02-18 08:55,12.52,0.00
05U,2012-02-18 09:35,10.81,0.00
05U,2012-02-18 09:55,15.71,0.00
05U,2012-02-18 10:35,14.56,0.00
05U,2012-02-18 10:55,16.00,0.00
05U,2012-02-18 11:35,13.57,0.00
05U,2012-02-18 11:55,11.43,0.00
05U,2012-02-18 12:35,13.03,0.00
05U,2012-02-18 12:55,7.85,0.00
05U,2012-02-18 13:35,7.85,0.00
05U,2012-02-18 13:55,9.42,0.00
05U,2012-02-18 14:35,10.36,0.00
05U,2012-02-18 14:55,10.36,0.00
05U,2012-02-18 15:35,11.61,0.00
05U,2012-02-18 15:55,14.56,0.00
05U,2012-02-18 16:35,26.63,0.00
05U,2012-02-18 16:55,28.69,0.00
05U,2012-02-18 17:35,33.80,0.00
05U,2012-02-18 17:55,33.80,0.00
05U,2012-02-18 18:35,35.60,0.00
05U,2012-02-18 18:55,35.60,0.00
05U,2012-02-18 19:35,36.92,0.00
05U,2012-02-18 19:55,35.75,0.00
05U,2012-02-18 20:35,39.20,0.00
05U,2012-02-18 20:55,36.37,0.00
05U,2012-02-18 21:35,36.37,0.00
05U,2012-02-18 21:55,35.83,0.00
05U,2012-02-18 22:35,32.98,0.00
05U,2012-02-18 22:55,32.00,0.00
05U,2012-02-18 23:35,39.20,0.00
05U,2012-02-18 23:55,37.40,0.00
05U,2012-02-19 00:35,32.81,0.00
05U,2012-02-19 00:55,31.62,0.00
05U,2012-02-19 01:35,35.60,0.00
05U,2012-02-19 01:55,35.60,0.00
05U,2012-02-19 02:35,33.80,0.00
05U,2012-02-19 02:55,27.42,0.00
05U,2012-02-19 03:35,32.00,0.00
05U,2012-02-19 03:55,27.42,0.00
05U,2012-02-19 04:35,20.71,0.00
05U,2012-02-19 04:55,20.39,0.00
05U,2012-02-19 05:35,22.12,0.00
05U,2012-02-19 05:55,17.42,0.00
05U,2012-02-19 06:35,14.20,0.00
05U,2012-02-19 06:55,13.37,0.00
05U,2012-02-19 07:35,16.86,0.00
05U,2012-02-19 07:55,14.56,0.00
05U,2012-02-19 08:35,12.32,0.00
05U,2012-02-19 08:55,13.81,0.00
05U,2012-02-19 09:35,21.20,0.00
05U,2012-02-19 09:55,21.20,0.00
05U,2012-02-19 10:35,19.40,0.00
05U,2012-02-19 10:55,12.23,0.00
05U,2012-02-19 11:35,6.40,0.00
05U,2012-02-19 11:55,8.60,0.00
05U,2012-02-19 12:35,6.80,0.00
05U,2012-02-19 12:55,1.40,0.00
05U,2012-02-19 13:35,6.80,0.00
05U,2012-02-19 13:55,8.60,0.00
05U,2012-02-19 14:35,-0.12,0.00
05U,2012-02-19 14:55,6.80,0.00
05U,2012-02-19 15:35,1.94,0.00
05U,2012-02-19 15:55,4.00,0.00
05U,2012-02-19 16:35,17.60,0.00
05U,2012-02-19 16:55,21.20,0.00
05U,2012-02-19 17:35,18.40,0.00
05U,2012-02-19 17:55,19.01,0.00
05U,2012-02-19 18:35,22.52,0.00
05U,2012-02-19 18:55,22.52,0.00
05U,2012-02-19 19:35,23.22,0.00
05U,2012-02-19 19:55,22.12,0.00
05U,2012-02-19 20:35,25.32,0.00
05U,2012-02-19 20:55,25.32,0.00
05U,2012-02-19 21:35,24.57,0.00
05U,2012-02-19 21:55,22.12,0.00
05U,2012-02-19 22:35,28.40,0.00
05U,2012-02-19 22:55,30.20,0.00
05U,2012-02-19 23:35,27.42,0.00
05U,2012-02-19 23:55,27.42,0.00
05U,2012-02-20 00:35,27.42,0.00
05U,2012-02-20 00:55,30.20,0.00
05U,2012-02-20 01:35,14.69,0.00
05U,2012-02-20 01:55,11.43,0.00
05U,2012-02-20 02:35,17.60,0.00
05U,2012-02-20 02:55,9.29,0.00
05U,2012-02-20 03:35,6.40,0.00
05U,2012-02-20 03:55,2.88,0.00
05U,2012-02-20 04:35,4.00,0.00
05U,2012-02-20 04:55,1.94,0.00
05U,2012-02-20 05:35,2.20,0.00
05U,2012-02-20 05:55,2.20,0.00
05U,2012-02-20 06:35,2.88,0.00
05U,2012-02-20 06:55,4.30,0.00
05U,2012-02-20 07:35,0.09,0.00
05U,2012-02-20 07:55,-1.55,0.00
05U,2012-02-20 08:35,1.94,0.00
05U,2012-02-20 08:55,1.94,0.00
05U,2012-02-20 09:35,4.30,0.00
05U,2012-02-20 09:55,-2.49,0.00
05U,2012-02-20 10:35,-1.55,0.00
05U,2012-02-20 10:55,-1.39,0.00
05U,2012-02-20 11:35,4.00,0.00
05U,2012-02-20 11:55,1.94,0.00
05U,2012-02-20 12:35,0.74,0.00
05U,2012-02-20 12:55,-1.55,0.00
05U,2012-02-20 13:35,-1.39,0.00
05U,2012-02-20 13:55,-0.48,0.00
05U,2012-02-20 14:35,-0.48,0.00
05U,2012-02-20 14:55,4.00,0.00
05U,2012-02-20 15:35,6.02,0.00
05U,2012-02-20 15:55,8.19,0.00
05U,2012-02-20 16:35,14.69,0.00
05U,2012-02-20 16:55,19.03,0.00
05U,2012-02-20 17:35,28.40,0.00
05U,2012-02-20 17:55,28.40,0.00
05U,2012-02-20 18:35,30.20,0.00
05U,2012-02-20 18:55,24.78,0.00
05U,2012-02-20 19:35,28.53,0.00
05U,2012-02-20 19:55,27.99,0.00
05U,2012-02-20 20:35,32.81,0.00
05U,2012-02-20 20:55,30.76,0.00
05U,2012-02-20 21:35,31.36,0.00
05U,2012-02-20 21:55,32.03,0.00
05U,2012-02-20 22:35,30.23,0.00
05U,2012-02-20 22:55,30.23,0.00
05U,2012-02-20 23:35,30.76,0.00
05U,2012-02-20 23:55,32.81,0.00
05U,2012-02-21 00:35,32.03,0.00
05U,2012-02-21 00:55,37.40,0.00
05U,2012-02-21 01:35,35.60,0.00
05U,2012-02-21 01:55,29.87,0.00
05U,2012-02-21 02:35,28.55,0.00
05U,2012-02-21 02:55,27.99,0.00
05U,2012-02-21 03:35,27.99,0.00
05U,2012-02-21 03:55,27.48,0.00
05U,2012-02-21 04:35,30.67,0.00
05U,2012-02-21 04:55,28.55,0.00
05U,2012-02-21 05:35,28.53,0.00
05U,2012-02-21 05:55,32.00,0.00
05U,2012-02-21 07:35,28.69,0.00
05U,2012-02-21 08:35,23.22,0.00
05U,2012-02-21 17:55,34.95,0.00
05U,2012-02-21 18:55,38.54,0.00
05U,2012-02-21 19:55,36.37,0.00
05U,2012-02-21 20:35,37.93,0.00
05U,2012-02-22 05:55,33.80,0.00
05U,2012-02-23 00:55,44.91,0.00
05U,2012-02-23 01:35,44.53,0.00
05U,2012-02-23 06:35,34.20,0.00
05U,2012-02-23 07:35,35.83,0.00
05U,2012-02-23 09:55,34.25,0.00
05U,2012-02-23 11:55,30.76,0.00
05U,2012-02-24 18:55,36.92,0.00
05U,2012-02-25 08:35,38.98,0.00
05U,2012-02-26 05:55,8.59,0.00
05U,2012-02-26 23:55,32.45,0.00
05U,2012-02-27 03:55,26.97,0.00
05U,2012-02-27 07:35,27.42,0.00
05U,2012-02-27 07:55,32.00,0.00
05U,2012-02-27 08:35,22.47,0.00
05U,2012-02-27 10:35,32.00,0.00
05U,2012-02-27 10:55,32.00,0.00
05U,2012-02-27 19:55,26.60,0.00
05U,2012-02-27 21:55,22.12,0.00
05U,2012-02-28 00:55,26.60,0.00
05U,2012-02-28 02:55,24.80,0.00
05U,2012-02-28 04:35,17.60,0.00
05U,2012-02-28 05:35,12.71,0.00
05U,2012-03-14 00:55,55.40,0.00
05U,2012-03-22 17:55,57.20,0.00
05U,2012-03-22 18:55,60.80,0.00
05U,2012-03-22 19:35,62.60,0.00
05U,2012-03-22 19:55,64.40,0.00
05U,2012-03-22 20:35,66.20,0.00
05U,2012-03-22 20:55,64.40,0.00
05U,2012-03-22 21:35,64.40,0.00
05U,2012-03-22 21:55,64.40,0.00
05U,2012-03-22 22:35,62.60,0.00
05U,2012-03-22 22:55,62.60,0.00
05U,2012-03-22 23:35,62.60,0.00
05U,2012-03-22 23:55,64.40,0.00
05U,2012-03-23 00:35,60.80,0.00
05U,2012-03-23 00:55,59.00,0.00
05U,2012-03-23 01:35,57.20,0.00
05U,2012-03-23 01:55,57.20,0.00
05U,2012-03-23 02:35,55.40,0.00
05U,2012-03-23 02:55,55.40,0.00
05U,2012-03-23 03:35,53.60,0.00
05U,2012-03-23 03:55,53.60,0.00
05U,2012-03-23 04:35,53.60,0.00
05U,2012-03-23 04:55,45.90,0.00
05U,2012-03-23 05:35,51.80,0.00
05U,2012-03-23 05:55,51.80,0.00
05U,2012-03-23 06:35,42.32,0.00
05U,2012-03-23 06:55,42.94,0.00
05U,2012-03-23 07:35,40.66,0.00
05U,2012-03-23 07:55,42.33,0.00
05U,2012-03-23 08:35,40.02,0.00
05U,2012-03-23 08:55,40.02,0.00
05U,2012-03-23 09:35,40.66,0.00
05U,2012-03-23 09:55,40.66,0.00
05U,2012-03-23 10:35,41.30,0.00
05U,2012-03-23 10:55,42.62,0.00
05U,2012-03-23 11:35,41.03,0.00
05U,2012-03-23 11:55,41.85,0.00
05U,2012-03-23 12:35,41.42,0.00
05U,2012-03-23 12:55,41.42,0.00
05U,2012-03-23 13:35,38.39,0.00
05U,2012-03-23 13:55,38.77,0.00
05U,2012-03-23 14:35,37.42,0.00
05U,2012-03-23 14:55,40.14,0.00
05U,2012-03-23 15:35,42.62,0.00
05U,2012-03-23 15:55,43.28,0.00
05U,2012-03-23 16:35,53.60,0.00
05U,2012-03-23 16:55,55.40,0.00
05U,2012-03-23 17:35,55.40,0.00
05U,2012-03-23 17:55,55.40,0.00
05U,2012-03-23 18:35,57.20,0.00
05U,2012-03-23 18:55,59.00,0.00
