station,valid,feel,p01m
06C,2019-03-21 15:55,30.27,0.00
06C,2019-03-21 16:55,33.88,0.00
06C,2019-03-21 17:55,33.60,0.00
06C,2019-03-21 18:55,36.01,0.00
06C,2019-03-21 19:55,42.30,0.00
06C,2019-03-21 20:55,37.94,0.00
06C,2019-03-21 22:55,40.77,0.00
06C,2019-03-21 23:55,41.26,0.00
06C,2019-03-22 00:55,38.52,0.00
06C,2019-03-22 01:55,35.78,0.00
06C,2019-03-22 02:55,36.06,0.00
06C,2019-03-22 03:55,34.68,0.00
06C,2019-03-22 04:55,33.84,0.00
06C,2019-03-22 05:55,33.28,0.00
06C,2019-03-22 06:55,32.21,0.00
06C,2019-03-22 07:55,31.15,0.00
06C,2019-03-22 08:55,31.15,0.00
06C,2019-03-22 09:55,31.62,0.00
06C,2019-03-22 10:55,29.87,0.00
06C,2019-03-22 11:55,29.99,0.00
06C,2019-03-22 12:55,33.03,0.00
06C,2019-03-22 13:55,34.95,0.00
06C,2019-03-22 14:55,36.94,0.00
06C,2019-03-22 15:55,36.75,0.00
06C,2019-03-22 16:55,37.89,0.00
06C,2019-03-22 17:55,40.38,0.00
06C,2019-03-22 18:55,38.53,0.00
06C,2019-03-22 19:55,35.69,0.00
06C,2019-03-22 20:55,35.33,0.00
06C,2019-03-22 21:55,32.96,0.00
06C,2019-03-22 22:55,32.64,0.00
06C,2019-03-22 23:55,30.57,0.00
06C,2019-03-23 00:55,29.26,0.00
06C,2019-03-23 01:55,28.23,0.00
06C,2019-03-23 02:55,30.90,0.00
06C,2019-03-23 03:55,30.00,0.00
06C,2019-03-23 04:55,29.70,0.00
06C,2019-03-23 05:55,27.10,0.00
06C,2019-03-23 06:55,26.10,0.00
06C,2019-03-23 07:55,24.80,0.00
06C,2019-03-23 08:55,24.60,0.00
06C,2019-03-23 09:55,24.30,0.00
06C,2019-03-23 10:55,24.30,0.00
06C,2019-03-23 11:55,22.50,0.00
06C,2019-03-23 12:55,27.00,0.00
06C,2019-03-23 13:55,32.90,0.00
06C,2019-03-23 14:55,36.50,0.00
06C,2019-03-23 15:55,38.40,0.00
06C,2019-03-23 16:55,41.60,0.00
06C,2019-03-23 17:55,44.33,0.00
06C,2019-03-23 18:55,47.86,0.00
06C,2019-03-23 19:55,47.18,0.00
06C,2019-03-23 20:55,50.70,0.00
06C,2019-03-23 21:55,51.60,0.00
06C,2019-03-23 22:55,45.64,0.00
06C,2019-03-23 23:55,44.70,0.00
06C,2019-03-24 00:55,44.80,0.00
06C,2019-03-24 01:55,41.90,0.00
06C,2019-03-24 02:55,40.10,0.00
06C,2019-03-24 03:55,39.21,0.00
06C,2019-03-24 04:55,40.46,0.00
06C,2019-03-24 05:55,41.26,0.00
06C,2019-03-24 06:55,42.40,0.00
06C,2019-03-24 07:55,40.58,0.00
06C,2019-03-24 08:55,40.03,0.00
06C,2019-03-24 09:55,39.02,0.00
06C,2019-03-24 10:55,42.40,0.00
06C,2019-03-24 11:55,41.70,0.00
06C,2019-03-24 12:55,41.90,0.00
06C,2019-03-24 13:55,42.40,0.00
06C,2019-03-24 14:55,43.90,0.00
06C,2019-03-24 15:55,43.55,0.00
06C,2019-03-24 16:55,43.18,0.00
06C,2019-03-24 17:55,44.20,0.00
06C,2019-03-24 18:55,43.32,0.00
06C,2019-03-24 19:55,46.20,0.00
06C,2019-03-24 20:55,46.80,0.00
06C,2019-03-24 21:55,46.60,0.51
06C,2019-03-24 22:55,45.10,0.25
06C,2019-03-24 23:55,29.74,1.27
06C,2019-03-25 00:55,27.48,0.76
06C,2019-03-25 01:55,26.25,0.25
06C,2019-03-25 02:55,26.73,0.00
06C,2019-03-25 03:55,25.71,0.00
06C,2019-03-25 04:55,28.06,0.00
06C,2019-03-25 05:55,23.66,0.00
06C,2019-03-25 06:55,25.47,0.00
06C,2019-03-25 07:55,25.22,0.00
06C,2019-03-25 08:55,25.22,0.00
06C,2019-03-25 09:55,22.97,0.00
06C,2019-03-25 10:55,22.72,0.00
06C,2019-03-25 11:55,23.27,0.00
06C,2019-03-25 12:55,22.47,0.00
06C,2019-03-25 13:55,24.10,0.00
06C,2019-03-25 14:55,27.69,0.00
06C,2019-03-25 15:55,27.59,0.00
06C,2019-03-25 16:55,30.85,0.00
06C,2019-03-25 17:55,34.80,0.00
06C,2019-03-25 18:55,34.58,0.00
06C,2019-03-25 19:55,36.69,0.00
06C,2019-03-25 20:55,35.45,0.00
06C,2019-03-25 21:55,33.83,0.00
06C,2019-03-25 22:55,31.12,0.00
06C,2019-03-25 23:55,30.11,0.00
06C,2019-03-26 00:55,27.23,0.00
06C,2019-03-26 01:55,26.84,0.00
06C,2019-03-26 02:55,26.40,0.00
06C,2019-03-26 03:55,25.60,0.00
06C,2019-03-26 04:55,28.40,0.00
06C,2019-03-26 05:55,27.00,0.00
06C,2019-03-26 06:55,22.29,0.00
06C,2019-03-26 07:55,26.20,0.00
06C,2019-03-26 08:55,23.50,0.00
06C,2019-03-26 09:55,24.40,0.00
06C,2019-03-26 10:55,25.50,0.00
06C,2019-03-26 11:55,26.60,0.00
06C,2019-03-26 12:55,30.40,0.00
06C,2019-03-26 13:55,29.60,0.00
06C,2019-03-26 14:55,34.19,0.00
06C,2019-03-26 15:55,40.60,0.00
06C,2019-03-26 16:55,41.50,0.00
06C,2019-03-26 17:55,43.32,0.00
06C,2019-03-26 18:55,42.39,0.00
06C,2019-03-26 19:55,44.20,0.00
06C,2019-03-26 20:55,46.90,0.00
06C,2019-03-26 21:55,45.16,0.00
06C,2019-03-26 22:55,38.27,0.00
06C,2019-03-26 23:55,35.82,0.00
06C,2019-03-27 00:55,36.12,0.00
06C,2019-03-27 01:55,33.14,0.00
06C,2019-03-27 02:55,32.50,0.00
06C,2019-03-27 03:55,32.00,0.00
06C,2019-03-27 04:55,29.80,0.00
06C,2019-03-27 05:55,28.20,0.00
06C,2019-03-27 06:55,27.30,0.00
06C,2019-03-27 07:55,26.80,0.00
06C,2019-03-27 08:55,24.80,0.00
06C,2019-03-27 09:55,24.26,0.00
06C,2019-03-27 10:55,25.55,0.00
06C,2019-03-27 11:55,25.92,0.00
06C,2019-03-27 12:55,28.30,0.00
06C,2019-03-27 13:55,34.58,0.00
06C,2019-03-27 14:55,37.88,0.00
06C,2019-03-27 15:55,40.84,0.00
06C,2019-03-27 16:55,50.50,0.00
06C,2019-03-27 17:55,52.20,0.00
06C,2019-03-27 18:55,55.20,0.00
06C,2019-03-27 19:55,56.50,0.00
06C,2019-03-27 20:55,57.00,0.00
06C,2019-03-27 21:55,56.70,0.00
06C,2019-03-27 22:55,55.40,0.00
06C,2019-03-27 23:55,54.70,0.00
06C,2019-03-28 00:55,53.60,0.00
06C,2019-03-28 01:55,53.10,0.00
06C,2019-03-28 02:55,51.10,0.00
06C,2019-03-28 03:55,41.73,0.25
06C,2019-03-28 04:55,40.33,0.00
06C,2019-03-28 05:55,42.05,0.00
06C,2019-03-28 06:55,42.87,0.00
06C,2019-03-28 07:55,42.87,0.00
06C,2019-03-28 08:55,43.66,0.00
06C,2019-03-28 09:55,41.47,0.00
06C,2019-03-28 10:55,43.11,0.00
06C,2019-03-28 11:55,41.84,0.00
06C,2019-03-28 12:55,43.43,0.00
06C,2019-03-28 13:55,45.42,0.00
06C,2019-03-28 14:55,54.50,0.00
06C,2019-03-28 15:55,59.40,0.00
06C,2019-03-28 16:55,60.40,0.00
06C,2019-03-28 17:55,62.10,0.00
06C,2019-03-28 18:55,62.80,0.00
06C,2019-03-28 19:55,63.30,0.00
06C,2019-03-28 20:55,62.80,0.00
06C,2019-03-28 21:55,51.80,0.00
06C,2019-03-28 22:55,46.11,0.00
06C,2019-03-28 23:55,43.11,0.00
06C,2019-03-29 00:55,41.19,0.00
06C,2019-03-29 01:55,39.82,0.00
06C,2019-03-29 02:55,40.29,0.00
06C,2019-03-29 03:55,41.08,0.00
06C,2019-03-29 04:55,39.70,0.00
06C,2019-03-29 05:55,42.06,0.00
06C,2019-03-29 06:55,42.06,0.00
06C,2019-03-29 07:55,41.03,0.00
06C,2019-03-29 08:55,41.00,0.00
06C,2019-03-29 09:55,36.92,0.00
06C,2019-03-29 10:55,38.10,0.00
06C,2019-03-29 11:55,37.60,0.00
06C,2019-03-29 12:55,37.46,0.00
06C,2019-03-29 13:55,41.67,0.00
06C,2019-03-29 14:55,46.10,0.00
06C,2019-03-29 15:55,47.53,0.00
06C,2019-03-29 16:55,51.40,0.00
06C,2019-03-29 17:55,54.70,0.00
06C,2019-03-29 18:55,55.20,0.00
06C,2019-03-29 19:55,54.90,0.00
06C,2019-03-29 20:55,55.60,0.00
06C,2019-03-29 21:55,53.10,0.00
06C,2019-03-29 22:55,46.10,0.00
06C,2019-03-29 23:55,43.73,0.00
06C,2019-03-30 00:55,41.36,0.00
06C,2019-03-30 01:55,38.39,0.25
06C,2019-03-30 02:55,34.71,0.51
06C,2019-03-30 03:55,32.52,2.54
06C,2019-03-30 04:55,32.68,1.02
06C,2019-03-30 05:55,33.38,0.00
06C,2019-03-30 06:55,31.74,0.25
06C,2019-03-30 07:55,31.43,0.25
06C,2019-03-30 08:55,34.29,0.00
06C,2019-03-30 09:55,37.40,0.00
06C,2019-03-30 10:55,33.26,0.00
06C,2019-03-30 11:55,30.47,0.00
06C,2019-03-30 12:55,30.27,0.00
06C,2019-03-30 13:55,32.52,0.00
06C,2019-03-30 14:55,34.65,0.00
06C,2019-03-30 15:55,36.41,0.00
06C,2019-03-30 16:55,34.71,0.00
06C,2019-03-30 17:55,38.03,0.00
06C,2019-03-30 18:55,37.56,0.00
06C,2019-03-30 19:55,37.70,0.00
06C,2019-03-30 20:55,31.61,0.00
06C,2019-03-30 21:55,30.35,0.00
06C,2019-03-30 22:55,29.87,0.00
06C,2019-03-30 23:55,28.53,0.00
06C,2019-03-31 00:55,27.70,0.00
06C,2019-03-31 01:55,26.16,0.00
06C,2019-03-31 02:55,23.60,0.00
06C,2019-03-31 03:55,25.83,0.00
06C,2019-03-31 04:55,22.28,0.00
06C,2019-03-31 05:55,19.43,0.00
06C,2019-03-31 06:55,17.30,0.00
06C,2019-03-31 07:55,18.44,0.00
06C,2019-03-31 08:55,17.96,0.00
06C,2019-03-31 09:55,16.18,0.00
06C,2019-03-31 10:55,17.37,0.00
06C,2019-03-31 11:55,16.91,0.00
06C,2019-03-31 12:55,20.69,0.00
06C,2019-03-31 13:55,19.78,0.00
06C,2019-03-31 14:55,19.20,0.00
06C,2019-03-31 15:55,23.19,0.00
06C,2019-03-31 16:55,26.86,0.00
06C,2019-03-31 17:55,26.82,0.00
06C,2019-03-31 18:55,31.43,0.00
06C,2019-03-31 19:55,30.02,0.00
06C,2019-03-31 20:55,29.98,0.00
06C,2019-03-31 21:55,29.41,0.00
06C,2019-03-31 22:55,29.66,0.00
06C,2019-03-31 23:55,32.80,0.00
06C,2019-04-01 00:55,33.40,0.00
06C,2019-04-01 01:55,25.08,0.00
06C,2019-04-01 02:55,23.80,0.00
06C,2019-04-01 03:55,24.57,0.00
06C,2019-04-01 04:55,23.54,0.00
06C,2019-04-01 05:55,23.32,0.00
06C,2019-04-01 06:55,26.20,0.00
06C,2019-04-01 07:55,25.30,0.00
06C,2019-04-01 08:55,23.50,0.00
06C,2019-04-01 09:55,23.40,0.00
06C,2019-04-01 10:55,24.80,0.00
06C,2019-04-01 11:55,24.80,0.00
06C,2019-04-01 12:55,26.14,0.00
06C,2019-04-01 13:55,25.88,0.00
06C,2019-04-01 14:55,31.43,0.00
06C,2019-04-01 15:55,33.23,0.00
06C,2019-04-01 16:55,31.95,0.00
06C,2019-04-01 17:55,37.66,0.00
06C,2019-04-01 18:55,38.22,0.00
06C,2019-04-01 19:55,40.24,0.00
06C,2019-04-01 20:55,43.21,0.00
06C,2019-04-01 21:55,40.63,0.00
06C,2019-04-01 22:55,40.33,0.00
06C,2019-04-01 23:55,38.39,0.00
06C,2019-04-02 00:55,37.66,0.00
06C,2019-04-02 01:55,35.63,0.00
06C,2019-04-02 02:55,35.82,0.00
06C,2019-04-02 03:55,35.38,0.00
06C,2019-04-02 04:55,34.09,0.00
06C,2019-04-02 05:55,33.38,0.00
06C,2019-04-02 06:55,32.96,0.00
06C,2019-04-02 07:55,31.35,0.00
06C,2019-04-02 08:55,30.15,0.00
06C,2019-04-02 09:55,28.11,0.00
06C,2019-04-02 10:55,30.47,0.00
06C,2019-04-02 11:55,30.95,0.00
06C,2019-04-02 12:55,30.77,0.00
06C,2019-04-02 13:55,34.95,0.00
06C,2019-04-02 14:55,42.33,0.00
06C,2019-04-02 15:55,51.30,0.00
06C,2019-04-02 16:55,53.40,0.00
06C,2019-04-02 17:55,50.90,0.00
06C,2019-04-02 18:55,44.40,0.00
06C,2019-04-02 19:55,40.30,0.00
06C,2019-04-02 20:55,41.67,0.00
06C,2019-04-02 21:55,40.99,0.00
06C,2019-04-02 22:55,40.63,0.00
06C,2019-04-02 23:55,37.09,0.00
06C,2019-04-03 00:55,36.61,0.00
06C,2019-04-03 01:55,37.95,0.00
06C,2019-04-03 02:55,35.42,0.00
06C,2019-04-03 03:55,33.88,0.00
06C,2019-04-03 04:55,33.36,0.00
06C,2019-04-03 05:55,32.52,0.00
06C,2019-04-03 06:55,32.64,0.00
06C,2019-04-03 07:55,36.35,0.00
06C,2019-04-03 08:55,34.19,0.00
06C,2019-04-03 09:55,33.26,0.00
06C,2019-04-03 10:55,34.70,0.00
06C,2019-04-03 11:55,32.70,0.00
06C,2019-04-03 12:55,37.60,0.00
06C,2019-04-03 13:55,39.21,0.00
06C,2019-04-03 14:55,44.10,0.00
06C,2019-04-03 15:55,46.80,0.00
06C,2019-04-03 16:55,51.30,0.00
06C,2019-04-03 17:55,53.40,0.00
06C,2019-04-03 18:55,55.60,0.00
06C,2019-04-03 19:55,55.80,0.00
06C,2019-04-03 20:55,57.40,0.00
06C,2019-04-03 21:55,55.90,0.00
06C,2019-04-03 22:55,54.70,0.00
06C,2019-04-03 23:55,53.80,0.00
06C,2019-04-04 00:55,51.80,0.00
06C,2019-04-04 01:55,49.10,0.00
06C,2019-04-04 02:55,47.70,0.00
06C,2019-04-04 03:55,46.80,0.00
06C,2019-04-04 04:55,46.00,0.00
06C,2019-04-04 05:55,44.80,0.25
06C,2019-04-04 06:55,43.70,0.00
06C,2019-04-04 07:55,42.80,0.25
06C,2019-04-04 08:55,42.30,0.00
06C,2019-04-04 09:55,43.20,0.25
06C,2019-04-04 10:55,41.03,0.76
06C,2019-04-04 11:55,40.01,0.25
06C,2019-04-04 12:55,35.29,0.00
06C,2019-04-04 13:55,36.85,0.00
06C,2019-04-04 14:55,39.14,0.00
06C,2019-04-04 15:55,39.53,0.00
06C,2019-04-04 16:55,37.94,0.00
06C,2019-04-04 17:55,36.92,0.25
06C,2019-04-04 18:55,35.88,0.25
06C,2019-04-04 19:55,37.42,0.51
06C,2019-04-04 20:55,35.14,0.76
06C,2019-04-04 21:55,36.37,0.25
06C,2019-04-04 22:55,34.60,0.25
06C,2019-04-04 23:55,35.20,0.00
06C,2019-04-05 00:55,34.08,0.00
06C,2019-04-05 01:55,32.47,0.00
06C,2019-04-05 02:55,31.60,0.00
06C,2019-04-05 03:55,33.12,0.00
06C,2019-04-05 04:55,31.87,0.00
06C,2019-04-05 05:55,32.46,0.00
06C,2019-04-05 06:55,33.88,0.00
06C,2019-04-05 07:55,35.24,0.00
06C,2019-04-05 08:55,35.83,0.00
06C,2019-04-05 09:55,38.80,0.00
06C,2019-04-05 10:55,38.30,0.00
06C,2019-04-05 11:55,38.30,0.00
06C,2019-04-05 12:55,39.00,0.00
06C,2019-04-05 13:55,39.70,0.00
06C,2019-04-05 14:55,40.80,0.00
06C,2019-04-05 15:55,41.90,0.00
06C,2019-04-05 16:55,44.80,0.00
06C,2019-04-05 17:55,46.80,0.00
06C,2019-04-05 18:55,50.40,0.00
06C,2019-04-05 19:55,53.10,0.00
06C,2019-04-05 20:55,53.60,0.00
06C,2019-04-05 21:55,53.40,0.00
06C,2019-04-05 22:55,52.90,0.00
06C,2019-04-05 23:55,52.30,0.00
06C,2019-04-06 00:55,51.30,0.00
06C,2019-04-06 01:55,50.90,0.00
06C,2019-04-06 02:55,50.00,0.00
06C,2019-04-06 03:55,47.39,0.00
06C,2019-04-06 04:55,48.24,0.00
06C,2019-04-06 05:55,48.24,0.00
06C,2019-04-06 06:55,46.40,0.00
06C,2019-04-06 07:55,42.80,0.00
06C,2019-04-06 08:55,41.00,0.00
06C,2019-04-06 09:55,39.20,0.00
06C,2019-04-06 10:55,36.30,0.00
06C,2019-04-06 11:55,36.70,0.00
06C,2019-04-06 12:55,44.20,0.00
06C,2019-04-06 13:55,46.40,0.00
06C,2019-04-06 14:55,47.62,0.00
06C,2019-04-06 15:55,55.20,0.00
06C,2019-04-06 16:55,57.40,0.00
06C,2019-04-06 17:55,59.90,0.00
06C,2019-04-06 18:55,61.00,0.00
06C,2019-04-06 19:55,64.60,0.00
06C,2019-04-06 20:55,66.40,0.00
06C,2019-04-06 21:55,66.40,0.00
06C,2019-04-06 22:55,61.00,0.00
06C,2019-04-06 23:55,58.30,0.00
06C,2019-04-07 00:55,55.90,0.00
06C,2019-04-07 01:55,53.80,0.00
06C,2019-04-07 02:55,52.70,0.00
06C,2019-04-07 03:55,51.40,0.00
06C,2019-04-07 04:55,52.70,0.00
06C,2019-04-07 05:55,52.70,0.00
06C,2019-04-07 06:55,50.70,0.00
06C,2019-04-07 07:55,52.00,0.00
06C,2019-04-07 08:55,52.00,0.00
06C,2019-04-07 09:55,50.40,0.00
06C,2019-04-07 10:55,50.50,0.00
06C,2019-04-07 11:55,50.90,0.00
06C,2019-04-07 12:55,52.70,0.00
06C,2019-04-07 13:55,54.50,0.00
06C,2019-04-07 14:55,55.40,0.00
06C,2019-04-07 15:55,54.90,0.00
06C,2019-04-07 16:55,56.50,0.00
06C,2019-04-07 17:55,59.40,0.25
06C,2019-04-07 18:55,60.40,0.00
06C,2019-04-07 19:55,60.80,0.00
06C,2019-04-07 20:55,63.50,0.00
06C,2019-04-07 21:55,64.40,0.00
06C,2019-04-07 22:55,61.00,11.18
06C,2019-04-07 23:55,62.80,0.00
06C,2019-04-08 00:55,60.80,0.00
06C,2019-04-08 01:55,58.50,0.00
06C,2019-04-08 02:55,56.30,0.00
06C,2019-04-08 03:55,54.50,0.00
06C,2019-04-08 04:55,54.10,0.00
06C,2019-04-08 05:55,52.90,0.00
06C,2019-04-08 06:55,53.40,0.00
06C,2019-04-08 07:55,52.90,0.00
06C,2019-04-08 08:55,51.40,0.00
06C,2019-04-08 09:55,51.10,0.00
06C,2019-04-08 10:55,50.00,0.00
06C,2019-04-08 11:55,48.40,0.00
06C,2019-04-08 12:55,51.10,0.00
06C,2019-04-08 13:55,55.00,0.00
06C,2019-04-08 14:55,59.20,0.00
06C,2019-04-08 15:55,62.60,0.00
06C,2019-04-08 16:55,65.30,0.00
06C,2019-04-08 17:55,66.70,0.00
06C,2019-04-08 18:55,68.40,0.00
06C,2019-04-08 19:55,68.53,0.00
06C,2019-04-08 20:55,69.86,0.00
06C,2019-04-08 21:55,69.58,0.00
06C,2019-04-08 22:55,69.08,0.00
06C,2019-04-08 23:55,68.50,0.00
06C,2019-04-09 00:55,64.60,0.00
06C,2019-04-09 01:55,63.50,0.00
06C,2019-04-09 02:55,62.40,0.00
06C,2019-04-09 03:55,61.70,0.00
06C,2019-04-09 04:55,60.80,0.00
06C,2019-04-09 05:55,59.40,0.00
06C,2019-04-09 06:55,55.80,0.00
06C,2019-04-09 07:55,52.70,0.00
06C,2019-04-09 08:55,48.44,0.00
06C,2019-04-09 09:55,45.50,0.00
06C,2019-04-09 10:55,42.10,0.00
06C,2019-04-09 11:55,41.20,0.00
06C,2019-04-09 12:55,50.90,0.00
06C,2019-04-09 13:55,54.70,0.00
06C,2019-04-09 14:55,56.50,0.00
06C,2019-04-09 15:55,59.90,0.00
06C,2019-04-09 16:55,61.20,0.00
06C,2019-04-09 17:55,61.50,0.00
06C,2019-04-09 18:55,63.00,0.00
06C,2019-04-09 19:55,62.80,0.00
06C,2019-04-09 20:55,62.60,0.00
06C,2019-04-09 21:55,63.30,0.00
06C,2019-04-09 22:55,63.30,0.00
06C,2019-04-09 23:55,61.00,0.00
06C,2019-04-10 00:55,58.60,0.00
06C,2019-04-10 01:55,56.80,0.00
06C,2019-04-10 02:55,38.35,0.00
06C,2019-04-10 03:55,33.71,0.00
06C,2019-04-10 04:55,32.96,0.00
06C,2019-04-10 05:55,33.28,0.00
06C,2019-04-10 06:55,28.61,0.00
06C,2019-04-10 07:55,29.60,0.00
06C,2019-04-10 08:55,29.52,0.00
06C,2019-04-10 09:55,26.61,0.00
06C,2019-04-10 10:55,25.47,0.00
06C,2019-04-10 11:55,26.97,0.00
06C,2019-04-10 12:55,28.07,0.00
06C,2019-04-10 13:55,28.55,0.00
06C,2019-04-10 14:55,29.11,0.00
06C,2019-04-10 15:55,30.95,0.00
06C,2019-04-10 16:55,28.86,0.00
06C,2019-04-10 17:55,28.31,0.51
06C,2019-04-10 18:55,30.08,0.76
06C,2019-04-10 19:55,28.49,0.00
06C,2019-04-10 20:55,27.52,0.76
06C,2019-04-10 21:55,28.66,0.00
06C,2019-04-10 22:55,27.73,0.00
06C,2019-04-10 23:55,29.11,0.00
06C,2019-04-11 00:55,28.49,0.00
06C,2019-04-11 01:55,27.78,0.00
06C,2019-04-11 02:55,29.74,0.00
06C,2019-04-11 03:55,28.41,0.00
06C,2019-04-11 04:55,26.61,0.00
06C,2019-04-11 05:55,26.96,0.00
06C,2019-04-11 06:55,26.10,0.00
06C,2019-04-11 07:55,26.82,0.00
06C,2019-04-11 08:55,26.44,0.00
06C,2019-04-11 09:55,27.27,0.00
06C,2019-04-11 10:55,27.02,0.00
06C,2019-04-11 11:55,23.96,0.00
06C,2019-04-11 12:55,26.23,0.00
06C,2019-04-11 13:55,28.63,0.00
06C,2019-04-11 14:55,30.53,0.00
06C,2019-04-11 15:55,33.84,0.00
06C,2019-04-11 16:55,36.76,0.00
06C,2019-04-11 17:55,40.05,0.00
06C,2019-04-11 18:55,43.51,0.00
06C,2019-04-11 19:55,52.20,0.00
06C,2019-04-11 20:55,52.90,0.00
06C,2019-04-11 21:55,52.90,0.00
06C,2019-04-11 22:55,50.90,0.00
06C,2019-04-11 23:55,45.18,0.00
06C,2019-04-12 00:55,46.94,0.00
06C,2019-04-12 01:55,41.48,2.54
06C,2019-04-12 02:55,46.00,2.79
06C,2019-04-12 03:55,46.40,0.76
06C,2019-04-12 04:55,46.40,0.00
06C,2019-04-12 05:55,47.10,0.25
06C,2019-04-12 06:55,45.87,0.51
06C,2019-04-12 07:55,47.30,0.00
06C,2019-04-12 08:55,41.36,0.00
06C,2019-04-12 09:55,39.28,0.00
06C,2019-04-12 10:55,37.68,0.00
06C,2019-04-12 11:55,34.65,0.00
06C,2019-04-12 12:55,34.88,0.00
06C,2019-04-12 13:55,36.11,0.00
06C,2019-04-12 14:55,37.97,0.00
06C,2019-04-12 15:55,37.10,0.00
06C,2019-04-12 16:55,39.98,0.00
06C,2019-04-12 17:55,39.19,0.00
06C,2019-04-12 18:55,40.40,0.00
06C,2019-04-12 19:55,40.91,0.00
06C,2019-04-12 20:55,39.76,0.00
06C,2019-04-12 21:55,39.71,0.00
06C,2019-04-12 22:55,39.78,0.00
06C,2019-04-12 23:55,40.71,0.00
06C,2019-04-13 00:55,38.54,0.00
06C,2019-04-13 01:55,36.37,0.00
06C,2019-04-13 02:55,34.20,0.00
06C,2019-04-13 03:55,33.05,0.00
06C,2019-04-13 04:55,32.21,0.00
06C,2019-04-13 05:55,29.87,0.00
06C,2019-04-13 06:55,29.36,0.00
06C,2019-04-13 07:55,28.77,0.00
06C,2019-04-13 08:55,26.99,0.00
06C,2019-04-13 09:55,26.87,0.00
06C,2019-04-13 10:55,27.65,0.00
06C,2019-04-13 11:55,26.40,0.00
06C,2019-04-13 12:55,29.17,0.00
06C,2019-04-13 13:55,31.97,0.00
06C,2019-04-13 14:55,34.76,0.00
06C,2019-04-13 15:55,39.38,0.00
06C,2019-04-13 16:55,41.48,0.00
06C,2019-04-13 17:55,44.28,0.00
06C,2019-04-13 18:55,44.66,0.00
06C,2019-04-13 19:55,51.10,0.00
06C,2019-04-13 20:55,50.50,0.00
06C,2019-04-13 21:55,46.70,0.00
06C,2019-04-13 22:55,48.01,0.00
06C,2019-04-13 23:55,42.94,0.00
06C,2019-04-14 00:55,41.67,0.00
06C,2019-04-14 01:55,40.23,0.00
06C,2019-04-14 02:55,36.36,0.00
06C,2019-04-14 03:55,34.20,0.00
06C,2019-04-14 04:55,30.87,0.00
06C,2019-04-14 05:55,31.61,0.00
06C,2019-04-14 06:55,29.61,0.00
06C,2019-04-14 07:55,30.95,0.00
06C,2019-04-14 09:55,27.52,0.00
06C,2019-04-14 10:55,28.61,0.00
06C,2019-04-14 11:55,24.55,0.25
06C,2019-04-14 12:55,28.18,0.00
06C,2019-04-14 13:55,23.51,1.27
06C,2019-04-14 14:55,25.53,1.52
06C,2019-04-14 15:55,23.87,4.06
06C,2019-04-14 16:55,22.97,1.52
06C,2019-04-14 17:55,24.11,1.27
06C,2019-04-14 18:55,23.51,1.52
06C,2019-04-14 19:55,23.60,0.25
06C,2019-04-14 20:55,25.88,0.00
06C,2019-04-14 21:55,23.51,0.00
06C,2019-04-14 22:55,24.78,0.00
06C,2019-04-14 23:55,24.54,0.00
06C,2019-04-15 00:55,23.00,0.00
06C,2019-04-15 01:55,23.62,0.00
06C,2019-04-15 02:55,25.05,0.00
06C,2019-04-15 03:55,25.53,0.00
06C,2019-04-15 04:55,25.53,0.00
06C,2019-04-15 05:55,26.63,0.00
06C,2019-04-15 06:55,27.19,0.00
06C,2019-04-15 07:55,27.43,0.00
06C,2019-04-15 08:55,25.37,0.00
06C,2019-04-15 09:55,24.57,0.00
06C,2019-04-15 10:55,27.70,0.00
06C,2019-04-15 11:55,28.20,0.00
06C,2019-04-15 12:55,32.50,0.00
06C,2019-04-15 13:55,34.86,0.00
06C,2019-04-15 14:55,39.00,0.00
06C,2019-04-15 15:55,41.40,0.00
06C,2019-04-15 16:55,43.09,0.00
06C,2019-04-15 17:55,42.13,0.00
06C,2019-04-15 18:55,43.73,0.00
06C,2019-04-15 19:55,43.11,0.00
06C,2019-04-15 20:55,45.14,0.00
06C,2019-04-15 21:55,46.23,0.00
06C,2019-04-15 22:55,46.70,0.00
06C,2019-04-15 23:55,45.14,0.00
06C,2019-04-16 00:55,45.87,0.00
06C,2019-04-16 01:55,46.12,0.00
06C,2019-04-16 02:55,44.77,0.00
06C,2019-04-16 03:55,43.18,0.00
06C,2019-04-16 04:55,42.33,0.00
06C,2019-04-16 05:55,42.87,0.00
06C,2019-04-16 06:55,42.10,0.00
06C,2019-04-16 07:55,42.96,0.00
06C,2019-04-16 08:55,43.48,0.00
06C,2019-04-16 09:55,44.91,0.00
06C,2019-04-16 10:55,46.12,0.00
06C,2019-04-16 11:55,45.42,0.00
06C,2019-04-16 12:55,51.10,0.00
06C,2019-04-16 13:55,53.60,0.00
06C,2019-04-16 14:55,57.60,0.00
06C,2019-04-16 15:55,62.20,0.00
06C,2019-04-16 16:55,64.90,0.00
06C,2019-04-16 17:55,67.50,0.00
06C,2019-04-16 18:55,68.20,0.00
06C,2019-04-16 19:55,70.20,0.00
06C,2019-04-16 20:55,70.90,0.00
06C,2019-04-16 21:55,71.10,0.00
06C,2019-04-16 22:55,59.90,0.00
06C,2019-04-16 23:55,55.80,0.00
06C,2019-04-17 00:55,52.70,0.00
06C,2019-04-17 01:55,47.67,0.00
06C,2019-04-17 02:55,45.29,0.00
06C,2019-04-17 03:55,43.11,0.00
