station,valid,feel,p01m
Y50,2007-05-05 16:56,54.86,M
Y50,2007-05-05 17:56,55.94,M
Y50,2007-05-05 18:56,57.92,M
Y50,2007-05-05 19:56,59.00,M
Y50,2007-05-05 20:56,60.98,M
Y50,2007-05-05 21:56,60.98,M
Y50,2007-05-05 22:56,60.98,M
Y50,2007-05-05 23:56,59.90,M
Y50,2007-05-06 00:56,57.92,M
Y50,2007-05-06 01:56,55.94,M
Y50,2007-05-06 02:56,55.94,M
Y50,2007-05-06 03:56,53.96,M
Y50,2007-05-06 04:56,52.88,M
Y50,2007-05-06 05:56,51.98,M
Y50,2007-05-06 06:56,45.90,M
Y50,2007-05-06 07:56,43.21,M
Y50,2007-05-06 08:56,43.52,M
Y50,2007-05-06 09:56,42.22,M
Y50,2007-05-06 10:56,42.22,M
Y50,2007-05-06 11:56,41.70,M
Y50,2007-05-06 12:56,50.90,M
Y50,2007-05-06 13:56,53.96,M
Y50,2007-05-06 14:56,55.94,M
Y50,2007-05-06 15:56,56.80,0.00
Y50,2007-05-06 16:56,59.00,M
Y50,2007-05-06 17:56,60.98,M
Y50,2007-05-06 18:56,62.96,M
Y50,2007-05-06 19:56,61.90,0.00
Y50,2007-05-06 20:56,60.98,M
Y50,2007-05-06 21:56,61.88,M
Y50,2007-05-06 22:56,62.96,M
Y50,2007-05-06 23:56,60.98,M
Y50,2007-05-07 00:56,57.92,M
Y50,2007-05-07 01:56,55.94,M
Y50,2007-05-07 02:56,54.86,M
Y50,2007-05-07 03:56,54.86,M
Y50,2007-05-07 04:56,54.86,M
Y50,2007-05-07 05:56,55.94,M
Y50,2007-05-07 06:56,54.86,M
Y50,2007-05-07 07:56,54.86,M
Y50,2007-05-07 08:56,54.86,M
Y50,2007-05-07 09:56,53.96,T
Y50,2007-05-07 10:56,53.96,M
Y50,2007-05-07 11:56,53.96,T
Y50,2007-05-07 12:56,54.86,T
Y50,2007-05-07 13:56,55.94,M
Y50,2007-05-07 14:56,60.98,M
Y50,2007-05-07 15:56,65.84,M
Y50,2007-05-07 16:56,69.13,M
Y50,2007-05-07 17:56,71.33,M
Y50,2007-05-07 18:56,73.58,M
Y50,2007-05-07 19:56,75.90,0.00
Y50,2007-05-07 20:56,78.98,M
Y50,2007-05-07 21:56,77.00,M
Y50,2007-05-07 22:56,73.94,M
Y50,2007-05-07 23:56,72.86,M
Y50,2007-05-08 00:56,68.90,M
Y50,2007-05-08 01:56,63.86,M
Y50,2007-05-08 02:56,61.88,M
Y50,2007-05-08 03:56,57.92,M
Y50,2007-05-08 04:56,53.96,M
Y50,2007-05-08 05:56,52.88,M
Y50,2007-05-08 06:56,50.90,M
Y50,2007-05-08 07:56,50.90,M
Y50,2007-05-08 08:56,50.00,M
Y50,2007-05-08 09:56,48.92,M
Y50,2007-05-08 10:56,48.92,M
Y50,2007-05-08 11:56,52.88,M
Y50,2007-05-08 12:56,63.86,M
Y50,2007-05-08 13:56,68.90,M
Y50,2007-05-08 14:56,70.88,M
Y50,2007-05-08 15:56,73.90,0.00
Y50,2007-05-08 16:56,77.00,M
Y50,2007-05-08 17:56,79.88,M
Y50,2007-05-08 18:56,80.99,M
Y50,2007-05-08 19:56,81.70,0.00
Y50,2007-05-08 20:56,81.86,M
Y50,2007-05-08 21:56,81.86,M
Y50,2007-05-08 22:56,78.98,T
Y50,2007-05-08 23:56,77.90,T
Y50,2007-05-09 00:56,73.94,T
Y50,2007-05-09 01:56,68.90,M
Y50,2007-05-09 02:56,65.84,M
Y50,2007-05-09 03:56,68.00,M
Y50,2007-05-09 04:56,63.86,M
Y50,2007-05-09 05:56,62.96,T
Y50,2007-05-09 06:56,66.92,T
Y50,2007-05-09 07:56,61.00,0.76
Y50,2007-05-09 08:56,56.84,T
Y50,2007-05-09 09:56,54.86,M
Y50,2007-05-09 10:56,57.92,T
Y50,2007-05-09 11:56,59.90,T
Y50,2007-05-09 12:56,64.94,M
Y50,2007-05-09 13:56,68.90,M
Y50,2007-05-09 14:56,72.86,M
Y50,2007-05-09 15:56,73.94,M
Y50,2007-05-09 16:56,73.94,M
Y50,2007-05-09 19:56,78.98,M
Y50,2007-05-09 20:56,75.92,M
Y50,2007-05-09 22:56,73.94,M
Y50,2007-05-09 23:56,73.94,M
Y50,2007-05-10 00:56,70.88,M
Y50,2007-05-10 02:56,62.96,M
Y50,2007-05-10 03:56,62.96,M
Y50,2007-05-10 04:56,62.96,M
Y50,2007-05-10 05:56,61.88,M
Y50,2007-05-10 06:56,59.90,M
Y50,2007-05-10 07:56,57.90,0.00
Y50,2007-05-10 08:56,56.84,M
Y50,2007-05-10 09:56,54.86,M
Y50,2007-05-10 10:56,52.88,M
Y50,2007-05-10 11:56,56.80,0.00
Y50,2007-05-10 12:56,62.96,M
Y50,2007-05-10 13:56,72.86,M
Y50,2007-05-10 14:56,77.90,M
Y50,2007-05-10 15:56,79.88,M
Y50,2007-05-10 16:56,81.35,M
Y50,2007-05-10 17:56,81.04,M
Y50,2007-05-10 18:56,81.66,M
Y50,2007-05-10 19:56,83.82,0.00
Y50,2007-05-10 20:56,82.35,M
Y50,2007-05-10 21:56,83.17,M
Y50,2007-05-10 22:56,81.57,M
Y50,2007-05-10 23:56,81.63,0.00
Y50,2007-05-11 00:56,77.90,M
Y50,2007-05-11 01:56,68.90,T
Y50,2007-05-11 02:56,63.86,M
Y50,2007-05-11 03:56,59.90,M
Y50,2007-05-11 04:56,56.84,M
Y50,2007-05-11 05:56,54.86,M
Y50,2007-05-11 06:56,54.86,M
Y50,2007-05-11 07:56,60.98,M
Y50,2007-05-11 08:56,63.86,M
Y50,2007-05-11 09:56,61.88,M
Y50,2007-05-11 10:56,59.90,M
Y50,2007-05-11 11:56,59.90,0.00
Y50,2007-05-11 12:56,60.98,M
Y50,2007-05-11 13:56,61.88,M
Y50,2007-05-11 14:56,62.96,M
Y50,2007-05-11 15:56,64.94,M
Y50,2007-05-11 16:56,66.92,M
Y50,2007-05-11 17:56,68.00,M
Y50,2007-05-11 18:56,69.98,M
Y50,2007-05-11 19:56,69.26,M
Y50,2007-05-11 20:56,69.13,M
Y50,2007-05-11 21:56,69.02,M
Y50,2007-05-11 22:56,68.90,M
Y50,2007-05-11 23:56,65.84,M
Y50,2007-05-12 00:56,61.88,M
Y50,2007-05-12 01:56,59.00,M
Y50,2007-05-12 02:56,55.94,M
Y50,2007-05-12 03:56,54.86,M
Y50,2007-05-12 04:56,51.98,M
Y50,2007-05-12 05:56,50.90,M
Y50,2007-05-12 06:56,50.90,M
Y50,2007-05-12 07:56,45.91,M
Y50,2007-05-12 08:56,44.14,M
Y50,2007-05-12 09:56,42.55,M
Y50,2007-05-12 10:56,42.86,M
Y50,2007-05-12 11:56,42.99,M
Y50,2007-05-12 12:56,45.54,T
Y50,2007-05-12 13:56,52.88,M
Y50,2007-05-12 14:56,55.94,M
Y50,2007-05-12 15:56,59.90,M
Y50,2007-05-12 16:56,60.98,M
Y50,2007-05-12 17:56,63.86,M
Y50,2007-05-12 18:56,64.94,M
Y50,2007-05-12 19:56,65.84,M
Y50,2007-05-12 20:56,64.94,M
Y50,2007-05-12 21:56,64.94,M
Y50,2007-05-12 22:56,63.86,M
Y50,2007-05-12 23:56,61.88,M
Y50,2007-05-13 00:56,59.90,M
Y50,2007-05-13 01:56,54.86,M
Y50,2007-05-13 02:56,52.88,M
Y50,2007-05-13 03:56,50.90,M
Y50,2007-05-13 04:56,43.88,M
Y50,2007-05-13 05:56,41.00,M
Y50,2007-05-13 06:56,40.24,M
Y50,2007-05-13 07:56,41.29,M
Y50,2007-05-13 08:56,35.48,M
Y50,2007-05-13 09:56,36.86,M
Y50,2007-05-13 10:56,39.92,M
Y50,2007-05-13 11:56,45.77,M
Y50,2007-05-13 12:56,44.61,M
Y50,2007-05-13 13:56,44.96,T
Y50,2007-05-13 14:56,46.80,0.76
Y50,2007-05-13 15:56,44.96,T
Y50,2007-05-13 16:56,45.91,0.51
Y50,2007-05-13 17:56,45.91,1.27
Y50,2007-05-13 18:56,50.90,T
Y50,2007-05-13 19:56,53.96,T
Y50,2007-05-13 20:56,55.94,T
Y50,2007-05-13 21:56,57.92,T
Y50,2007-05-13 22:56,60.98,0.25
Y50,2007-05-13 23:56,60.98,T
Y50,2007-05-14 00:56,59.90,T
Y50,2007-05-14 01:56,57.92,T
Y50,2007-05-14 02:56,54.86,M
Y50,2007-05-14 03:56,54.86,M
Y50,2007-05-14 04:56,56.84,M
Y50,2007-05-14 05:56,59.00,M
Y50,2007-05-14 06:56,57.92,M
Y50,2007-05-14 07:56,55.94,M
Y50,2007-05-14 08:56,55.94,M
Y50,2007-05-14 09:56,55.94,M
Y50,2007-05-14 10:56,51.98,M
Y50,2007-05-14 11:56,59.00,M
Y50,2007-05-14 12:56,65.84,M
Y50,2007-05-14 13:56,70.88,M
Y50,2007-05-14 14:56,75.92,M
Y50,2007-05-14 15:56,81.18,T
Y50,2007-05-14 16:56,82.41,T
Y50,2007-05-14 17:56,84.92,T
Y50,2007-05-14 18:56,84.67,T
Y50,2007-05-14 19:56,87.24,M
Y50,2007-05-14 20:56,87.99,M
Y50,2007-05-14 21:56,87.99,M
Y50,2007-05-14 22:56,87.24,M
Y50,2007-05-14 23:56,85.44,M
Y50,2007-05-15 00:56,83.84,M
Y50,2007-05-15 01:56,81.18,M
Y50,2007-05-15 02:56,79.88,T
Y50,2007-05-15 03:56,68.90,T
Y50,2007-05-15 04:56,68.00,T
Y50,2007-05-15 05:56,66.92,3.05
Y50,2007-05-15 06:56,68.00,T
Y50,2007-05-15 07:56,68.00,M
Y50,2007-05-15 08:56,66.92,M
Y50,2007-05-15 09:56,65.84,M
Y50,2007-05-15 10:56,65.84,M
Y50,2007-05-15 11:56,64.94,T
Y50,2007-05-15 12:56,63.86,T
Y50,2007-05-15 13:56,64.94,T
Y50,2007-05-15 14:56,66.92,M
Y50,2007-05-15 15:56,66.92,M
Y50,2007-05-15 16:56,66.92,M
Y50,2007-05-15 18:56,63.86,T
Y50,2007-05-15 19:56,59.90,1.27
Y50,2007-05-15 20:56,59.00,T
Y50,2007-05-15 21:56,59.00,M
Y50,2007-05-15 22:56,57.92,M
Y50,2007-05-15 23:56,55.94,T
Y50,2007-05-16 00:56,51.98,T
Y50,2007-05-16 01:56,50.90,M
Y50,2007-05-16 02:56,44.91,M
Y50,2007-05-16 03:56,43.25,M
Y50,2007-05-16 04:56,42.52,M
Y50,2007-05-16 05:56,39.98,M
Y50,2007-05-16 06:56,42.55,M
Y50,2007-05-16 07:56,38.29,M
Y50,2007-05-16 08:56,36.85,M
Y50,2007-05-16 09:56,35.20,M
Y50,2007-05-16 10:56,34.43,M
Y50,2007-05-16 11:56,37.45,M
Y50,2007-05-16 12:56,39.63,M
Y50,2007-05-16 13:56,43.63,M
Y50,2007-05-16 14:56,51.98,M
Y50,2007-05-16 15:56,54.86,M
Y50,2007-05-16 16:56,55.94,M
Y50,2007-05-16 17:56,57.92,M
Y50,2007-05-16 18:56,57.92,M
Y50,2007-05-16 19:56,55.94,T
Y50,2007-05-16 20:56,53.96,T
Y50,2007-05-16 21:56,44.87,2.03
Y50,2007-05-16 22:56,47.18,0.25
Y50,2007-05-16 23:56,44.96,M
Y50,2007-05-17 00:56,45.91,M
Y50,2007-05-17 01:56,43.63,M
Y50,2007-05-17 02:56,40.08,0.25
Y50,2007-05-17 03:56,42.27,T
Y50,2007-05-17 04:56,42.98,M
Y50,2007-05-17 05:56,39.92,M
Y50,2007-05-17 06:56,38.84,M
Y50,2007-05-17 07:56,34.24,M
Y50,2007-05-17 08:56,35.48,M
Y50,2007-05-17 09:56,35.48,M
Y50,2007-05-17 10:56,33.45,M
Y50,2007-05-17 11:56,37.08,M
Y50,2007-05-17 12:56,42.86,M
Y50,2007-05-17 13:56,50.90,M
Y50,2007-05-17 14:56,54.86,M
Y50,2007-05-17 15:56,57.92,M
Y50,2007-05-17 16:56,59.00,M
Y50,2007-05-17 17:56,61.88,M
Y50,2007-05-17 18:56,62.96,M
Y50,2007-05-17 19:56,63.86,M
Y50,2007-05-17 20:56,64.94,M
Y50,2007-05-17 21:56,65.84,M
Y50,2007-05-17 22:56,64.94,M
Y50,2007-05-17 23:56,64.94,M
Y50,2007-05-18 00:56,61.88,M
Y50,2007-05-18 01:56,57.92,M
Y50,2007-05-18 02:56,50.90,M
Y50,2007-05-18 03:56,45.86,M
Y50,2007-05-18 04:56,42.98,T
Y50,2007-05-18 05:56,41.00,M
Y50,2007-05-18 06:56,38.84,M
Y50,2007-05-18 07:56,36.86,M
Y50,2007-05-18 08:56,35.96,M
Y50,2007-05-18 09:56,33.98,M
Y50,2007-05-18 10:56,33.98,M
Y50,2007-05-18 11:56,38.84,M
Y50,2007-05-18 12:56,47.77,M
Y50,2007-05-18 13:56,57.92,M
Y50,2007-05-18 14:56,61.88,M
Y50,2007-05-18 15:56,63.86,M
Y50,2007-05-18 16:56,66.92,M
Y50,2007-05-18 17:56,68.90,M
Y50,2007-05-18 18:56,69.98,M
Y50,2007-05-18 19:56,68.92,M
Y50,2007-05-18 20:56,70.06,M
Y50,2007-05-18 21:56,69.02,M
Y50,2007-05-18 22:56,69.02,M
Y50,2007-05-18 23:56,68.90,M
Y50,2007-05-19 00:56,66.92,M
Y50,2007-05-19 01:56,63.86,M
Y50,2007-05-19 02:56,62.96,M
Y50,2007-05-19 03:56,61.88,M
Y50,2007-05-19 04:56,60.98,M
Y50,2007-05-19 05:56,59.90,M
Y50,2007-05-19 06:56,59.90,M
Y50,2007-05-19 07:56,59.00,M
Y50,2007-05-19 08:56,59.00,M
Y50,2007-05-19 09:56,59.00,M
Y50,2007-05-19 10:56,55.94,M
Y50,2007-05-19 11:56,57.92,M
Y50,2007-05-19 12:56,61.88,M
Y50,2007-05-19 13:56,66.92,M
Y50,2007-05-19 14:56,69.66,M
Y50,2007-05-19 15:56,75.92,M
Y50,2007-05-19 16:56,77.00,M
Y50,2007-05-19 17:56,78.98,M
Y50,2007-05-19 18:56,80.74,M
Y50,2007-05-19 19:56,77.90,M
Y50,2007-05-19 20:56,72.86,T
Y50,2007-05-19 21:56,73.94,T
Y50,2007-05-19 22:56,73.94,M
Y50,2007-05-19 23:56,72.86,M
Y50,2007-05-20 00:56,70.88,M
Y50,2007-05-20 01:56,68.00,M
Y50,2007-05-20 02:56,65.84,M
Y50,2007-05-20 03:56,55.94,M
Y50,2007-05-20 04:56,51.98,M
Y50,2007-05-20 05:56,43.85,M
Y50,2007-05-20 06:56,40.35,M
Y50,2007-05-20 07:56,38.75,M
Y50,2007-05-20 08:56,35.38,M
Y50,2007-05-20 09:56,33.36,M
Y50,2007-05-20 10:56,33.87,M
Y50,2007-05-20 11:56,31.55,M
Y50,2007-05-20 12:56,33.87,M
Y50,2007-05-20 13:56,35.20,M
Y50,2007-05-20 14:56,37.64,M
Y50,2007-05-20 15:56,39.84,M
Y50,2007-05-20 16:56,42.99,M
Y50,2007-05-20 17:56,46.29,M
Y50,2007-05-20 18:56,45.54,M
Y50,2007-05-20 19:56,46.29,T
Y50,2007-05-20 20:56,45.90,T
Y50,2007-05-20 21:56,50.90,M
Y50,2007-05-20 22:56,50.90,M
Y50,2007-05-20 23:56,50.90,M
Y50,2007-05-21 00:56,47.21,M
Y50,2007-05-21 01:56,47.18,M
Y50,2007-05-21 02:56,45.91,M
Y50,2007-05-21 03:56,45.21,M
Y50,2007-05-21 04:56,43.52,M
Y50,2007-05-21 05:56,44.87,M
Y50,2007-05-21 06:56,43.61,M
Y50,2007-05-21 07:56,43.50,0.25
Y50,2007-05-21 08:56,42.86,M
Y50,2007-05-21 09:56,43.61,T
Y50,2007-05-21 10:56,42.55,M
Y50,2007-05-21 11:56,42.86,M
Y50,2007-05-21 12:56,45.92,M
Y50,2007-05-21 13:56,52.88,M
Y50,2007-05-21 14:56,59.90,M
Y50,2007-05-21 15:56,64.94,M
Y50,2007-05-21 16:56,68.00,M
Y50,2007-05-21 17:56,72.86,M
Y50,2007-05-21 18:56,75.92,M
Y50,2007-05-21 19:56,79.00,T
Y50,2007-05-21 20:56,79.88,M
Y50,2007-05-21 21:56,80.96,M
Y50,2007-05-21 22:56,80.96,M
Y50,2007-05-21 23:56,78.98,M
Y50,2007-05-22 00:56,71.96,M
Y50,2007-05-22 01:56,66.92,M
Y50,2007-05-22 02:56,63.86,M
Y50,2007-05-22 03:56,59.90,M
Y50,2007-05-22 04:56,55.94,M
Y50,2007-05-22 05:56,53.96,M
Y50,2007-05-22 06:56,50.90,M
Y50,2007-05-22 07:56,50.00,M
Y50,2007-05-22 08:56,47.84,M
Y50,2007-05-22 09:56,45.86,M
Y50,2007-05-22 10:56,45.86,M
Y50,2007-05-22 11:56,51.98,M
Y50,2007-05-22 12:56,61.88,M
Y50,2007-05-22 13:56,69.98,M
Y50,2007-05-22 14:56,74.84,M
Y50,2007-05-22 15:56,78.98,M
Y50,2007-05-22 16:56,81.86,M
Y50,2007-05-22 17:56,81.89,M
Y50,2007-05-22 18:56,82.24,M
Y50,2007-05-22 19:56,82.89,M
Y50,2007-05-22 20:56,84.05,M
Y50,2007-05-22 21:56,83.19,M
Y50,2007-05-22 22:56,81.60,M
Y50,2007-05-22 23:56,80.96,M
Y50,2007-05-23 00:56,77.90,M
Y50,2007-05-23 01:56,75.92,M
Y50,2007-05-23 02:56,73.94,T
Y50,2007-05-23 03:56,70.88,T
Y50,2007-05-23 04:56,68.90,M
Y50,2007-05-23 05:56,68.00,M
Y50,2007-05-23 06:56,68.90,M
Y50,2007-05-23 07:56,66.90,0.00
Y50,2007-05-23 08:56,66.92,M
Y50,2007-05-23 09:56,68.00,T
Y50,2007-05-23 11:56,68.00,M
Y50,2007-05-23 12:56,70.88,M
Y50,2007-05-23 13:56,72.86,M
Y50,2007-05-23 14:56,77.90,0.00
Y50,2007-05-23 15:56,79.88,M
Y50,2007-05-23 16:56,82.55,M
Y50,2007-05-23 17:56,83.38,M
Y50,2007-05-23 18:56,84.43,M
Y50,2007-05-23 19:56,84.66,0.00
Y50,2007-05-23 20:56,83.77,M
Y50,2007-05-23 21:56,83.84,M
Y50,2007-05-23 22:56,83.55,M
Y50,2007-05-23 23:56,82.21,0.00
Y50,2007-05-24 00:56,80.64,M
Y50,2007-05-24 01:56,78.98,M
Y50,2007-05-24 02:56,77.90,M
Y50,2007-05-24 03:56,75.92,M
Y50,2007-05-24 04:56,68.90,M
Y50,2007-05-24 05:56,65.84,M
Y50,2007-05-24 06:56,68.00,M
Y50,2007-05-24 07:56,66.92,M
Y50,2007-05-24 08:56,64.94,M
Y50,2007-05-24 09:56,64.94,M
Y50,2007-05-24 10:56,63.86,M
Y50,2007-05-24 11:56,65.84,M
Y50,2007-05-24 12:56,68.90,M
Y50,2007-05-24 13:56,75.92,M
Y50,2007-05-24 14:56,81.18,M
Y50,2007-05-24 15:56,81.82,M
Y50,2007-05-24 16:56,82.94,M
Y50,2007-05-24 17:56,83.84,M
Y50,2007-05-24 18:56,81.86,M
Y50,2007-05-24 19:56,81.70,0.00
Y50,2007-05-24 20:56,4.00,0.00
Y50,2007-05-24 21:56,68.90,0.25
Y50,2007-05-24 22:56,68.90,0.51
Y50,2007-05-24 23:56,55.94,3.05
Y50,2007-05-25 00:56,54.86,T
Y50,2007-05-25 01:56,54.86,M
Y50,2007-05-25 02:56,52.88,M
Y50,2007-05-25 03:56,53.96,M
Y50,2007-05-25 04:56,50.90,M
Y50,2007-05-25 05:56,46.49,M
Y50,2007-05-25 06:56,45.21,M
Y50,2007-05-25 07:56,44.53,M
